amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
90	66		66		82	43	1514	42
191	66		66		123	42	398	66
42	74		66		123	174	66	42
95	252		79		123	174	66	70
54	66		74		42	42	225	66
201	252		66		123	43	66	42
191	249		265		42	42	225	66
54	252		66		123	43	66	66
95	66		1514		42	86	42	42
42	66		261		72	86	225	66
201	66		66		72	43	66	66
90	66		66		90	90	225	70
42	66		66		42	42	66	113
42	66		66		123	43	225	113
191	66		66		42	42	66	66
113	74		66		123	98	225	42
95	66		60		42	98	66	75
54	249		66		123	98	42	75
201	66		66		42	43	225	785
191	66		66		123	174	66	66
54	66		66		123	174	225	42
95	66		60		42	42	66	42
42	66		66		123	43	225	42
201	74		66		123	42	66	66
90	66		66		42	43	225	42
191	66		66		113	42	66	70
90	249		60		72	86	42	66
42	66		66		72	43	225	42
95	66		66		90	86	66	66
95	66		60		123	43	225	66
54	66		66		123	42	66	42
201	66		66		42	43	225	66
90	74		66		123	42	66	66
191	66		66		123	43	225	70
42	66		66		42	174	66	66
201	74		66		123	42	42	42
95	252		60		123	43	225	66
54	66		66		142	42	66	785
95	249		66		187	98	225	66
54	66		66		130	98	66	42
90	66		66		171	98	225	66
191	66		60		42	42	66	42
201	66		66		80	43	225	70
90	66		66		123	43	66	66
42	66		66		92	86	42	42
95	66		66		139	86	225	66
54	86		60		92	42	66	66
191	86		66		139	43	225	342
90	86		66		54	42	66	42
42	118		66		82	43	225	42
201	118		66		123	42	66	66
98	118		66		123	174	225	66
98	42		66		123	43	66	70
98	118		60		42	42	42	113
98	118		66		123	43	225	66
98	118		66		123	113	66	42
98	42		60		42	42	225	75
98	143		66		72	43	66	785
98	143		66		72	86	225	66
98	74		66		90	86	66	42
98	74		66		123	43	225	42
98	66		66		123	42	66	66
98	74		66		42	98	42	42
98	74		66		123	98	225	70
98	249		66		123	98	66	66
98	66		60		42	43	225	42
98	66		66		123	42	66	66
98	249		66		123	43	225	66
98	66		60		42	174	66	42
98	66		66		123	43	225	66
98	66		66		123	43	66	66
75	66		66		42	42	42	70
75	249		66		123	43	225	66
74	252		66		42	42	66	42
90	66		66		113	86	225	66
66	66		66		72	86	66	785
66	66		66		72	43	225	66
75	66		60		90	43	66	42
75	66		66		123	174	225	66
74	66		66		123	42	66	42
66	66		60		42	43	42	70
66	66		66		123	42	225	66
66	66		66		123	43	66	42
75	66		66		42	42	225	66
75	66		66		123	98	66	66
74	74		66		123	98	225	42
66	66		66		42	98	66	66
66	249		66		123	43	225	66
66	74		66		123	43	66	70
66	66		60		142	42	42	113
54	66		66		187	86	225	113
95	66		66		130	43	66	66
191	66		60		171	86	225	42
90	66		66		42	42	66	75
201	252		66		80	43	225	785
42	66		66		123	42	66	66
191	66		66		92	43	225	42
95	74		66		139	174	66	66
54	66		66		92	42	42	42
42	249		66		139	43	225	70
201	74		66		54	42	66	66
191	66		60		82	43	225	42
54	66		66		123	42	66	66
95	66		66		123	43	225	66
201	66		60		42	42	66	42
191	66		66		72	86	113	66
42	249		66		72	43	225	66
95	66		66		90	86	66	70
54	66		66		123	42	42	66
42	66		66		123	98	225	66
201	66		66		42	98	66	42
191	74		66		123	98	225	42
42	74		66		123	42	66	42
54	66		60		42	43	225	785
95	66		66		123	174	66	66
201	249		66		123	43	225	42
191	249		60		42	43	66	66
95	66		66		123	42	42	42
54	66		66		42	43	225	70
42	66		66		123	42	66	42
201	66		66		42	43	225	66
191	66		60		113	42	66	66
95	66		66		72	43	225	42
54	66		66		72	42	66	66
95	66		66		90	86	225	66
54	86		66		123	86	66	70
201	86		60		42	43	42	113
191	118		66		123	42	225	113
201	118		66		42	174	66	66
95	118		60		123	174	225	42
54	113		66		42	42	66	75
90	42		66		123	43	225	785
42	214		66		123	42	66	66
191	66		66		42	98	225	42
201	42		66		123	98	66	42
54	118		66		54	98	42	66
95	118		60		142	113	225	42
191	118		66		187	42	66	70
201	42		66		130	43	225	66
95	46		60		171	43	66	42
95	143		66		42	42	225	66
54	143		66		80	43	66	66
191	74		66		123	42	225	42
42	74		66		92	86	66	66
201	66		60		139	86	42	66
98	66		66		92	174	225	70
98	252		66		139	42	66	66
98	249		66		54	43	225	66
98	66		66		82	43	66	42
98	66		60		123	42	225	42
98	66		66		72	43	66	42
98	66		66		72	42	225	75
98	66		60		90	43	66	75
98	66		66		123	74	42	785
98	74		66		42	74	225	66
98	74		66		123	66	66	42
98	66		66		42	357	225	66
98	66		79		123	54	66	42
98	249		74		42	66	225	70
98	249		66		123	66	66	66
98	66		265		42	66	225	42
98	66		66		123	192	66	66
98	74		1514		42	66	42	66
98	66		258		113	347	225	42
98	66		66		72	97	66	66
75	66		66		72	66	225	66
75	66		66		90	66	66	70
74	66		66		123	42	225	113
66	252		60		42	43	66	113
66	66		66		123	98	42	66
75	66		66		123	98	225	42
75	66		66		42	98	66	785
74	66		66		123	43	225	66
66	74		60		42	86	66	42
66	66		66		123	86	225	66
66	249		66		123	174	66	42
75	66		66		42	174	42	70
75	66		66		123	42	225	66
74	66		60		42	43	66	42
66	66		66		72	43	225	66
66	86		66		72	42	66	66
66	86		60		90	43	225	42
66	118		66		123	42	66	66
191	118		66		54	43	42	66
54	118		66		142	43	225	70
95	42		66		187	90	66	66
90	118		66		130	42	225	66
90	118		66		171	86	66	42
201	118		60		42	86	225	42
191	42		66		80	43	66	75
95	86		66		123	174	42	785
54	86		60		92	42	225	66
42	143		66		139	90	66	42
201	42		66		92	43	225	66
191	143		66		139	42	66	42
54	74		66		54	43	225	70
54	74		60		82	98	66	66
95	74		66		123	98	42	42
201	66		66		123	98	225	66
191	66		60		42	42	66	66
95	66		66		123	43	225	42
54	249		66		123	43	66	66
42	249		66		42	42	225	66
201	66		66		123	43	66	70
191	252		60		42	42	42	113
54	66		66		123	86	225	113
95	66		66		42	43	66	113
201	66		60		113	86	225	66
191	66		66		72	174	66	42
113	66		66		72	42	225	785
95	66		66		90	43	66	66
54	66		66		123	42	42	42
201	66		60		123	43	225	42
42	66		66		42	42	66	66
191	74		66		123	43	225	42
54	66		60		123	42	66	70
95	74		66		42	43	225	66
201	74		66		123	42	66	42
191	249		66		42	98	42	66
201	66		66		123	43	225	66
95	249		60		42	98	66	42
95	66		66		123	98	225	66
54	66		66		42	42	66	66
90	66		60		72	86	225	70
42	249		66		72	43	66	66
191	66		66		90	86	42	42
201	66		66		123	174	225	66
42	66		66		42	42	66	75
54	66		60		123	43	225	785
95	66		66		123	113	66	66
191	66		66		54	43	225	42
91	66		60		142	42	66	66
54	66		66		187	43	42	42
88	66		66		130	42	225	70
74	66		66		171	43	66	66
54	74		66		42	42	225	42
54	66		60		80	43	66	66
54	74		66		123	86	225	66
571	249		66		92	174	66	42
42	74		60		139	86	225	66
201	66		66		92	42	66	66
74	252		66		139	174	225	70
191	66		66		54	42	66	113
74	66		66		82	43	113	113
95	249		60		123	98	42	66
54	66		66		590	98	225	42
54	66		66		42	98	66	785
54	66		60		123	43	225	66
54	66		66		123	43	66	42
571	66		66		42	42	225	66
201	66		66		123	43	66	42
98	66		66		42	42	225	70
98	74		60		113	43	66	66
98	66		66		72	174	225	42
98	66		66		72	86	66	66
98	66		60		90	86	42	66
98	66		66		123	43	225	42
98	249		66		42	42	66	66
98	66		66		123	43	225	66
98	66		66		123	42	66	70
98	66		60		42	43	225	66
98	66		66		123	43	66	66
98	118		66		42	42	225	42
98	118		60		123	43	66	42
98	118		66		42	98	225	42
98	42		66		123	98	66	75
98	214		66		42	98	42	785
98	66		66		72	174	225	66
98	42		60		72	174	66	42
98	118		66		90	42	225	66
98	118		66		72	86	66	42
75	118		66		72	86	225	70
75	42		66		90	43	66	66
74	86		66		42	43	225	42
66	118		66		123	42	66	66
66	118		60		123	42	225	66
75	118		66		42	43	66	42
75	42		66		123	43	42	66
74	143		60		42	42	225	66
66	143		66		123	43	66	70
66	74		66		54	42	225	113
66	74		66		142	174	66	113
75	66		66		187	174	225	113
75	66		60		130	42	66	66
74	74		66		171	43	225	42
66	66		66		42	86	66	75
66	249		66		80	86	80	75
66	66		66		123	98	74	785
66	66		66		92	43	66	66
191	66		66		139	98	249	42
42	66		60		92	98	66	42
54	74		66		139	42	66	42
95	66		66		54	43	80	42
85	252		60		130	43	74	66
54	252		66		171	42	66	42
74	249		66		82	43	66	70
54	74		66		123	174	350	66
98	74		66		123	42	66	42
98	66		66		42	43	66	66
98	66		66		123	42	80	66
98	66		60		42	43	74	42
98	249		79		113	86	66	66
98	66		74		72	86	66	66
98	66		66		72	43	348	70
98	66		248		90	113	66	66
98	66		66		123	42	66	66
98	66		66		42	42	66	42
98	66		79		123	43	225	42
98	66		74		42	43	66	42
98	66		66		123	42	42	785
80	66		66		42	78	225	66
98	66		339		123	43	66	42
54	66		66		42	98	225	66
98	66		66		123	98	66	42
74	249		66		42	98	225	70
98	66		66		72	42	66	66
54	66		66		72	43	225	42
54	66		66		90	174	66	66
98	66		66		123	43	225	66
54	118		66		42	42	66	42
98	118		60		123	86	42	66
54	118		66		42	86	80	66
54	42		66		123	43	74	70
98	86		60		42	42	66	113
98	118		66		123	43	288	113
75	118		66		54	42	66	113
75	118		66		142	43	66	66
74	42		66		187	43	66	42
571	143		66		130	42	225	75
54	143		66		171	42	66	785
66	74		60		42	174	225	66
66	66		79		80	174	66	42
75	74		79		123	43	225	66
75	66		74		92	43	66	42
74	252		74		139	86	225	70
371	252		66		92	86	66	66
66	66		265		139	98	42	42
54	66		66		54	98	225	66
54	66		287		82	98	66	66
54	66		66		123	42	225	42
380	74		1514		123	43	66	66
66	74		259		42	43	225	66
66	74		66		113	42	66	70
75	74		66		72	43	225	66
75	66		66		72	42	66	42
74	66		66		90	174	42	66
54	66		66		42	43	225	785
54	66		66		123	42	66	66
54	249		66		42	42	225	42
66	249		60		123	43	66	42
180	252		66		42	86	225	42
66	249		66		123	86	66	66
66	74		66		42	43	225	42
54	66		66		123	42	66	70
1514	66		60		123	42	42	66
396	66		66		42	43	225	42
66	66		66		123	43	66	66
54	66		66		42	42	225	66
54	66		66		72	42	66	42
1514	66		60		72	98	225	66
430	66		66		90	98	66	66
368	66		66		42	98	225	70
54	66		60		123	43	66	113
54	66		66		42	174	42	113
206	66		66		123	43	225	66
54	66		66		42	42	66	42
443	66		66		123	42	225	75
554	252		66		42	43	66	785
299	66		66		123	42	225	66
380	66		60		123	42	66	42
337	66		66		42	42	225	66
90	74		66		123	174	66	42
192	66		60		142	43	42	42
183	249		66		187	42	225	70
374	66		66		130	42	66	66
54	66		66		171	43	225	42
54	66		66		42	98	66	66
54	66		66		80	98	225	66
95	214		66		123	98	66	42
201	66		60		113	113	225	66
191	42		66		92	86	66	66
90	118		66		139	86	42	70
95	118		60		92	43	225	66
54	118		66		139	42	66	66
201	86		66		54	43	225	42
42	86		66		82	42	66	42
191	113		66		123	43	225	785
90	118		60		72	42	66	66
54	118		66		72	43	225	42
95	118		66		90	174	66	42
201	42		66		123	42	42	66
191	118		66		42	43	225	42
201	118		60		123	42	66	70
95	118		66		123	43	225	66
95	42		66		42	42	66	42
54	143		60		123	43	225	66
42	143		66		42	42	66	66
191	74		66		123	86	225	42
90	74		66		42	86	66	66
201	74		66		123	43	42	66
95	66		66		42	42	225	70
54	66		66		72	43	66	113
54	66		60		72	98	225	113
95	252		66		90	42	66	113
191	252		66		123	98	225	113
42	249		60		42	98	66	66
201	66		66		123	43	113	42
191	66		66		42	174	42	75
90	66		66		123	42	225	785
95	66		66		42	174	66	66
54	66		60		123	43	225	42
42	66		66		42	42	66	66
201	66		66		123	42	225	42
191	66		79		42	43	66	70
54	74		74		113	86	42	66
95	66		66		72	86	225	42
42	249		459		72	43	66	66
201	66		66		90	42	225	66
90	66		66		123	42	66	42
191	66		66		54	43	225	66
42	66		66		142	43	66	66
95	74		66		187	42	42	70
54	66		60		130	42	225	66
90	249		66		171	174	66	66
201	66		66		42	174	225	42
191	66		66		80	43	66	42
54	66		66		123	42	225	75
95	66		60		92	42	66	75
42	74		66		139	98	42	785
201	66		66		92	98	225	66
90	249		66		139	98	66	42
191	66		66		54	43	225	66
95	66		79		82	43	66	42
54	66		74		123	42	225	66
42	66		66		123	42	66	70
201	86		387		42	86	42	66
191	86		66		123	86	225	42
98	118		66		42	43	66	66
98	118		66		123	174	225	66
98	118		60		42	42	66	42
98	42		66		123	43	225	66
98	118		66		42	42	66	66
98	118		60		72	43	42	70
98	118		66		72	42	225	113
98	42		66		90	43	66	113
98	214		66		123	42	225	113
98	66		66		123	43	66	66
98	42		66		42	42	225	42
98	86		66		123	86	66	785
98	86		60		42	86	42	66
98	143		66		123	43	225	42
98	143		66		42	42	66	66
98	74		60		123	98	225	42
98	74		66		42	98	66	42
98	74		66		123	98	225	70
98	66		66		42	43	66	66
98	66		66		113	174	42	42
75	66		60		72	43	225	66
75	252		66		72	42	66	66
74	252		66		90	42	225	42
66	252		66		123	43	66	66
66	66		66		42	113	225	66
75	66		60		123	43	66	70
75	66		66		54	42	42	66
74	66		66		142	43	225	66
66	66		60		187	42	66	42
66	66		66		130	86	225	42
66	42		66		171	86	66	75
75	74		66		42	43	225	785
75	66		66		80	42	66	66
74	74		60		123	43	42	42
66	74		66		92	74	225	42
66	249		66		139	74	66	66
66	66		66		92	66	225	42
66	66		66		139	357	66	70
42	66		60		54	54	225	66
54	249		66		82	66	66	42
95	249		66		123	66	42	66
90	66		60		123	66	225	66
201	66		66		42	192	66	42
191	66		66		123	66	225	66
90	66		66		42	347	66	66
42	66		66		123	97	42	70
95	66		66		42	66	225	113
54	66		66		72	66	66	113
201	66		60		72	43	225	113
191	66		66		90	42	66	113
90	66		66		123	174	225	66
201	74		60		123	43	66	42
54	66		66		42	42	42	785
95	66		66		123	98	225	66
42	74		66		123	98	66	42
191	249		66		42	98	225	66
201	66		60		123	43	66	42
95	252		66		123	43	225	70
54	66		66		42	42	66	66
191	66		66		123	42	42	42
42	66		66		123	43	225	66
201	66		60		42	86	66	66
95	66		66		123	86	225	42
54	66		66		42	174	66	66
95	66		60		113	42	225	66
191	118		66		72	174	66	70
54	118		66		72	90	42	66
113	118		66		90	43	225	66
201	42		66		42	42	66	42
191	118		66		123	43	225	42
95	118		66		42	42	66	75
95	118		60		123	43	225	785
54	42		79		42	43	66	66
42	86		66		123	42	42	42
201	86		74		142	42	225	42
191	118		66		187	43	66	66
54	118		265		130	86	225	42
95	118		66		171	86	66	70
201	42		1514		42	98	42	66
191	143		258		80	98	225	42
95	143		66		123	174	66	66
95	74		66		92	98	225	66
54	74		66		139	43	66	42
42	74		66		92	42	225	66
201	66		66		139	43	66	66
191	66		66		54	42	42	70
54	66		66		82	43	225	113
95	252		60		123	43	66	113
90	74		66		123	42	225	113
201	252		66		42	42	66	66
191	249		66		123	43	225	42
95	74		66		42	86	66	785
54	66		60		72	86	42	66
201	249		66		72	43	225	42
42	66		66		90	42	66	66
191	66		60		123	174	225	42
98	66		66		42	42	66	70
98	66		66		123	43	225	66
98	66		66		123	42	66	42
98	66		66		42	43	42	66
98	66		66		123	98	225	42
98	66		66		42	98	66	66
98	66		60		123	98	225	42
98	66		66		123	42	66	66
98	66		66		42	43	225	66
98	74		60		123	42	66	70
98	66		66		42	43	225	66
98	249		66		113	43	66	66
98	66		60		72	42	225	42
98	66		66		72	42	66	42
98	66		66		90	86	113	42
98	66		66		123	86	42	75
98	66		66		42	174	225	75
98	66		60		123	174	66	785
98	66		66		42	42	225	66
98	249		66		123	43	66	42
75	66		60		123	43	225	66
75	66		66		42	42	66	42
74	66		66		123	42	225	70
66	66		60		123	113	66	66
66	66		66		54	43	225	42
75	118		66		142	43	66	66
75	118		66		187	42	225	66
74	118		66		130	42	66	42
66	42		60		171	43	42	66
66	214		66		42	98	225	66
66	66		66		80	98	66	70
75	86		66		123	98	225	113
75	86		66		92	86	66	113
74	42		60		139	86	225	113
66	118		66		92	43	66	66
66	118		66		139	174	225	42
66	118		60		54	42	66	785
66	42		66		82	42	225	66
54	42		66		123	43	66	42
95	118		66		123	42	225	66
201	118		66		42	43	66	42
191	118		60		72	42	42	70
90	113		66		72	43	225	42
201	42		66		90	42	66	66
95	42		66		123	43	225	66
54	74		66		42	42	66	42
42	66		60		123	43	225	66
191	262		66		123	174	66	66
201	66		66		42	42	225	70
54	66		60		123	174	66	66
95	74		66		42	86	225	66
191	66		66		123	86	66	42
90	66		66		42	90	42	42
201	264		66		123	42	225	75
90	66		60		42	43	66	785
95	66		66		113	43	225	66
54	143		66		72	98	66	42
191	66		60		72	42	225	42
42	143		66		90	98	66	66
201	42		66		123	98	225	42
191	74		60		42	42	66	70
54	66		66		130	43	225	66
95	249		66		171	43	66	42
201	66		66		42	42	225	66
90	66		66		123	43	66	66
191	66		60		123	42	42	42
42	66		66		42	43	225	66
95	74		66		123	174	66	66
54	66		60		54	86	225	70
201	252		66		142	42	66	113
191	66		66		187	86	225	113
54	66		60		130	43	66	113
95	66		66		171	43	80	66
42	74		66		42	42	74	42
201	74		66		80	42	66	785
90	66		66		123	43	249	66
191	66		60		92	43	66	42
95	218		66		139	42	66	66
54	249		66		92	43	80	42
54	66		60		139	98	74	70
148	66		66		54	98	66	66
148	74		66		82	98	66	42
163	74		60		123	42	355	66
163	74		66		123	174	66	42
211	66		66		123	86	66	66
54	66		66		42	86	66	42
75	66		66		72	43	225	66
74	66		66		72	42	66	66
66	66		66		90	43	225	70
583	249		60		123	42	66	66
66	249		66		42	43	42	66
66	252		66		123	42	225	42
66	66		66		42	43	66	42
66	66		66		123	43	225	75
192	66		60		42	42	66	785
158	66		66		123	43	225	66
201	66		66		42	174	66	42
66	66		66		123	42	42	42
338	66		66		42	86	225	66
201	66		60		113	86	66	42
42	66		66		72	43	80	70
191	66		66		72	43	74	66
54	66		66		90	42	66	42
95	74		66		123	98	288	66
88	74		66		42	98	66	66
74	66		66		123	98	66	42
54	66		60		42	113	66	66
571	66		66		123	42	225	66
54	66		66		42	43	66	70
54	74		60		123	43	225	113
54	259		66		42	43	66	113
380	66		66		123	42	42	113
54	259		66		54	174	225	66
1514	66		66		142	174	66	42
396	220		66		187	42	225	785
368	66		66		130	43	66	66
54	66		66		171	90	225	42
201	66		66		42	86	66	66
54	66		60		80	86	42	42
54	74		66		123	43	225	70
90	74		66		92	42	66	66
191	66		60		139	43	225	42
90	66		66		92	42	66	66
90	66		66		139	43	225	66
95	259		66		54	43	66	42
54	66		66		82	42	42	66
42	66		66		123	98	225	66
201	66		66		72	98	66	70
191	259		60		72	98	225	66
98	66		66		90	42	66	42
98	66		66		123	43	225	66
98	66		66		123	174	66	75
98	74		66		42	174	42	785
98	66		60		123	86	225	66
98	66		66		42	43	66	42
98	259		66		123	86	225	66
98	66		79		42	42	66	42
98	66		74		123	43	225	70
98	86		66		42	42	66	66
98	86		265		123	43	42	42
98	86		66		123	43	225	66
98	118		1514		42	42	66	66
98	118		259		113	43	225	42
98	118		66		72	42	66	66
98	42		66		72	174	225	66
98	118		66		90	174	66	70
98	118		66		123	86	42	113
98	118		66		42	43	225	113
98	42		66		123	86	66	113
75	86		66		123	42	225	66
75	86		66		42	98	66	42
74	143		60		123	98	225	75
66	143		66		42	98	66	75
66	74		66		123	42	42	785
75	66		60		42	43	225	66
75	252		66		123	43	66	42
74	66		66		42	42	225	66
66	66		66		72	43	66	42
66	74		66		72	42	225	70
66	74		66		90	43	66	66
75	66		66		123	42	225	42
75	249		60		54	43	66	66
66	66		66		142	174	225	42
74	249		66		187	174	66	66
66	66		66		130	42	42	42
66	66		66		171	43	225	66
66	66		60		42	86	66	66
90	66		66		80	86	225	70
201	66		66		123	42	66	66
54	66		66		92	42	225	42
95	66		66		139	43	66	66
42	66		60		92	42	113	785
191	74		66		139	43	225	66
201	66		66		54	43	66	66
95	74		60		82	42	225	42
54	74		66		123	42	66	70
191	252		66		123	98	42	42
90	66		66		42	98	225	66
42	66		66		123	98	66	66
201	66		60		42	174	225	42
90	249		66		123	174	66	66
54	249		66		123	43	225	66
95	66		60		42	42	66	70
191	66		66		123	86	225	113
201	66		66		42	43	66	113
191	66		66		113	86	225	113
95	66		66		72	42	66	66
54	66		66		72	113	42	42
42	66		66		90	349	225	75
201	66		60		123	42	66	785
191	66		66		42	42	225	66
54	214		66		123	43	66	42
95	66		60		42	42	225	66
42	42		66		123	43	66	42
201	118		66		123	43	225	70
113	118		66		42	174	66	66
191	118		66		123	42	225	42
95	42		60		123	42	66	66
54	74		66		42	43	42	66
66	89		66		123	43	225	42
42	42		60		42	42	66	66
201	86		66		72	86	225	66
191	86		66		72	98	66	70
95	118		66		90	43	225	66
54	118		66		123	98	66	42
95	118		66		42	98	225	66
54	42		66		123	86	66	785
42	143		60		54	43	225	66
201	143		66		142	42	66	42
191	42		66		187	43	42	66
95	42		60		130	43	225	42
95	74		66		171	174	66	70
54	66		66		42	42	225	42
201	74		66		80	43	66	66
42	249		66		123	42	225	66
191	66		60		92	43	66	42
54	66		66		139	43	225	66
95	66		66		92	90	66	66
201	66		60		139	42	225	70
42	249		66		54	42	66	113
191	66		66		82	86	42	113
201	66		66		123	86	225	113
95	74		66		123	43	66	66
54	74		66		42	43	225	42
222	66		66		123	42	66	75
42	74		60		42	98	225	785
191	74		66		123	174	66	66
90	66		66		42	98	225	42
98	66		60		113	98	66	66
98	66		66		72	43	225	42
98	66		66		72	42	66	70
98	66		66		90	90	42	42
98	66		66		123	43	225	66
98	252		60		42	43	66	66
98	252		66		123	42	225	42
98	249		66		42	86	66	42
98	249		60		123	86	225	66
98	66		66		42	43	66	66
98	66		66		123	42	225	70
98	66		66		42	43	66	66
98	66		66		123	43	42	66
98	66		66		42	174	225	42
98	66		66		72	42	66	42
98	66		60		72	43	225	42
98	66		66		90	42	66	785
98	66		66		123	43	225	66
98	66		66		42	98	66	42
98	66		66		123	98	225	66
75	66		60		42	43	66	42
75	118		66		123	98	42	70
74	118		66		54	42	225	66
66	118		60		142	86	66	42
66	42		66		187	43	225	66
75	86		66		130	86	66	66
75	86		66		171	43	225	42
74	118		66		42	42	66	66
66	118		66		80	43	225	66
66	118		66		123	174	66	70
66	42		66		92	42	42	113
75	214		66		139	43	225	113
75	66		60		92	90	66	113
74	42		66		139	42	225	113
66	118		66		54	43	66	66
66	143		60		82	42	225	42
66	143		66		123	113	66	75
66	74		66		123	43	225	75
201	74		66		42	42	66	785
54	74		66		123	42	42	66
95	74		66		42	86	225	42
191	66		66		113	43	66	42
201	249		66		72	42	225	42
95	74		66		72	86	66	66
54	66		60		90	43	225	42
191	249		66		123	42	66	70
42	66		66		42	78	42	66
201	66		60		123	98	225	42
90	66		66		42	98	66	66
191	66		66		123	98	225	66
54	66		66		42	43	66	42
95	66		66		123	42	225	66
