amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
95	118		66			43		66
54	118		66			43		75
42	118		66			86		785
201	42		66			42		66
191	46		60			86		42
90	214		66			43		66
90	66		66			42		66
88	42		66			174		42
74	118		66			42		70
54	118		60			43		66
571	118		79			43		66
54	143		74			42		42
54	143		66			43		113
54	74		265			42		66
380	74		66			43		42
54	66		1514			43		70
1514	66		265			42		66
396	74		66			86		66
368	252		66			86		42
54	252		66			98		785
95	66		66			43		66
54	252		66			98		42
54	66		66			98		42
54	66		66			42		66
201	66		66			174		66
191	66		60			43		42
95	66		66			42		70
95	74		66			43		66
201	66		60			42		66
95	66		66			113		42
54	252		66			43		66
42	66		60			42		42
191	66		66			43		70
90	86		66			86		66
201	118		66			86		66
54	118		66			43		42
95	118		66			42		75
191	42		66			42		785
90	46		60			43		66
201	118		66			174		42
95	118		66			42		66
54	118		60			43		66
191	42		66			42		42
42	86		66			98		70
90	86		60			98		66
201	86		66			98		66
66	143		66			43		42
54	143		66			43		113
95	74		66			42		66
191	74		66			42		42
201	66		66			43		70
191	66		60			86		66
90	252		66			86		66
95	252		66			43		42
54	66		60			42		785
42	66		66			174		66
201	66		66			42		42
191	66		60			43		66
95	118		66			42		66
54	118		66			43		42
95	118		66			43		70
54	42		66			42		66
42	46		66			42		42
90	118		66			43		66
113	118		60			86		42
201	118		66			98		70
42	42		66			98		66
90	214		60			98		42
191	66		66			43		75
95	86		66			86		785
54	42		60			174		66
201	86		66			43		42
191	143		66			42		66
98	143		66			42		66
98	74		66			43		42
98	74		60			43		70
98	66		66			42		66
98	66		66			43		66
98	252		60			42		42
98	252		66			43		113
98	66		66			42		66
98	66		66			86		42
98	66		66			86		70
98	66		60			43		66
98	118		66			174		66
98	118		66			42		42
98	118		60			43		75
98	42		66			42		785
98	118		66			98		66
98	118		66			98		42
98	118		66			98		66
98	42		60			43		66
98	86		66			43		42
75	86		66			42		42
75	86		60			42		70
74	118		66			43		66
66	118		66			43		66
66	118		66			42		42
75	42		66			42		66
75	143		60			86		42
74	143		66			86		70
66	74		66			174		66
66	66		60			43		66
66	252		66			42		42
75	66		66			42		785
75	66		66			43		66
74	74		66			113		42
66	66		60			43		66
66	252		66			42		42
66	66		66			42		66
66	66		60			43		42
42	113		66			98		70
54	118		66			98		66
95	118		66			43		66
90	118		66			98		42
201	42		60			42		66
90	86		66			86		113
90	86		66			86		42
191	214		60			43		70
95	66		66			174		66
54	42		66			42		66
201	118		66			174		42
191	118		66			43		75
54	118		60			42		785
95	42		66			43		66
201	143		66			42		42
42	143		60			43		66
90	74		66			42		42
191	66		66			43		66
201	252		66			42		70
95	66		66			43		66
54	66		60			42		42
191	74		66			86		66
201	66		66			86		42
95	252		60			174		70
95	66		66			42		66
54	66		66			174		42
95	46		66			43		785
54	118		66			42		66
191	118		60			98		42
42	118		66			98		66
90	42		66			98		66
201	86		60			43		42
42	86		79			43		70
191	86		74			42		66
95	118		66			42		42
54	118		248			43		66
42	118		66			43		113
201	42		66			42		42
191	143		79			42		70
54	143		74			174		66
95	74		66			86		66
42	66		66			86		42
201	74		339			43		75
191	66		66			42		785
95	252		66			90		66
54	252		66			90		42
42	66		66			43		66
201	66		66			42		66
191	66		66			43		42
95	66		66			42		70
54	118		66			43		66
95	118		60			98		42
54	118		66			98		42
42	42		66			98		66
201	86		60			42		42
191	86		66			43		70
95	86		66			174		66
54	214		66			174		66
42	66		66			86		42
201	42		60			86		785
191	118		66			43		66
98	118		66			42		42
98	118		79			43		66
98	46		74			42		42
98	74		66			43		66
98	89		287			42		42
98	42		66			43		66
98	86		66			43		70
98	86		66			42		66
98	143		66			42		70
98	143		66			90		66
98	74		66			43		42
98	66		66			174		113
98	252		60			86		66
98	66		66			86		42
98	66		66			43		70
98	74		60			42		66
98	66		66			42		66
98	252		66			98		42
98	66		66			98		75
98	66		66			98		785
75	118		60			113		66
75	118		66			43		42
74	118		79			43		66
66	42		74			42		66
66	46		66			74		42
75	118		60			74		70
75	118		66			66		66
74	118		265			357		66
66	42		66			54		42
66	86		1514			66		66
66	86		265			66		42
75	86		66			66		70
75	118		66			192		66
74	118		66			66		66
66	118		66			347		42
66	113		66			97		75
66	214		66			66		785
66	66		60			66		66
54	42		66			43		42
95	143		66			174		66
201	143		60			43		66
42	42		66			42		42
191	74		66			43		70
95	74		66			86		66
54	66		66			42		42
201	66		60			86		66
42	252		66			43		113
191	252		66			42		42
201	66		60			43		70
54	66		66			42		66
95	66		66			43		66
42	66		66			42		42
191	46		66			98		785
90	118		60			98		66
201	118		66			98		42
95	118		60			43		66
54	42		66			42		66
90	86		66			174		42
191	86		66			43		70
42	86		66			42		66
201	118		66			43		66
90	118		60			86		42
54	118		66			42		42
95	42		60			86		66
191	143		66			43		42
42	143		66			42		70
201	74		66			43		66
90	66		66			42		66
191	252		66			43		42
95	66		60			42		75
95	66		66			43		785
54	46		60			42		66
42	74		66			174		42
201	66		66			42		66
90	252		66			43		66
191	66		66			86		42
54	66		66			86		70
95	118		60			43		66
42	118		66			98		66
201	118		66			98		42
191	42		60			98		66
95	86		66			42		113
54	86		66			43		42
42	86		66			43		70
201	118		60			42		66
90	118		66			43		66
191	118		66			42		42
95	42		66			174		785
95	214		66			42		66
54	66		66			43		42
95	42		60			43		66
54	143		66			86		66
42	143		66			42		42
201	74		60			86		70
113	74		66			43		66
191	66		66			42		66
95	252		66			43		42
54	66		60			43		66
201	66		66			98		42
90	252		66			98		66
42	66		66			98		70
191	66		66			42		66
98	66		66			43		66
98	118		66			174		42
98	118		60			43		75
98	118		60			42		785
98	42		66			43		66
98	86		66			113		42
98	118		66			86		66
98	118		66			42		66
98	118		60			86		42
98	42		66			43		70
98	143		66			42		66
98	143		66			43		66
98	74		66			43		42
98	74		66			42		66
98	66		66			174		113
98	252		60			174		42
98	66		66			42		70
98	252		66			43		66
98	66		60			42		66
98	66		66			43		42
75	66		66			98		785
75	66		66			98		66
74	66		66			98		42
66	74		66			42		66
66	66		66			86		66
75	252		60			86		42
75	66		66			43		70
74	66		66			43		66
66	66		60			42		66
66	74		66			43		42
66	66		66			42		42
75	252		66			43		66
75	66		66			42		42
74	66		66			174		70
66	118		66			43		66
66	118		66			42		42
66	118		66			43		75
66	42		60			42		785
54	86		66			86		66
95	86		66			86		42
201	86		60			43		66
191	118		66			42		66
90	118		66			43		42
201	118		66			42		70
95	42		66			98		66
54	214		60			98		42
42	66		66			98		66
191	42		66			43		113
90	143		66			174		42
90	143		66			43		70
201	42		60			42		66
91	74		66			43		66
54	74		79			42		42
88	66		74			43		75
54	66		66			42		785
95	252		458			86		66
88	252		66			86		42
74	66		66			43		66
54	66		66			42		66
571	66		66			43		42
54	66		66			42		70
54	66		66			43		66
54	118		66			42		66
380	118		66			174		42
54	118		66			42		66
1514	42		66			174		42
396	86		60			43		70
368	86		66			42		66
54	113		66			98		42
42	118		60			98		785
191	118		66			98		66
54	118		66			42		42
54	42		66			43		66
90	118		66			43		66
201	118		60			42		42
95	118		66			43		70
54	42		66			42		66
90	86		60			43		66
191	86		66			42		42
42	86		66			174		66
90	143		66			174		113
201	143		66			43		42
191	74		66			42		70
95	66		66			113		66
54	74		60			43		66
95	252		66			42		42
54	66		66			90		75
90	252		79			42		785
201	66		74			43		66
90	66		60			86		42
191	66		66			86		66
42	74		265			43		66
95	66		66			42		42
54	66		1514			98		70
90	252		265			98		66
90	74		66			98		42
201	66		66			42		42
191	66		66			43		66
42	66		66			174		42
54	252		66			43		70
95	66		66			42		66
201	66		66			43		70
90	118		66			42		66
191	118		60			43		42
42	118		66			42		785
90	42		66			43		66
42	214		60			86		66
95	66		66			86		42
54	42		66			43		66
201	118		66			42		42
191	118		66			43		70
95	118		60			174		66
54	86		66			42		66
95	86		66			43		42
54	118		60			42		66
201	118		66			43		113
90	118		66			42		42
191	42		60			78		70
90	143		66			98		66
42	143		66			98		66
95	74		66			98		42
54	74		66			43		75
201	66		66			43		785
191	252		66			42		66
98	66		60			43		66
98	66		66			42		42
98	66		66			174		66
98	74		60			42		42
98	66		66			174		70
98	252		66			43		66
98	66		60			42		42
98	66		66			43		66
98	66		66			42		42
98	118		66			43		70
98	118		66			42		66
98	118		60			43		42
98	42		66			43		66
98	118		66			42		42
98	118		60			98		785
98	118		66			98		66
98	42		66			98		66
98	118		66			42		66
98	118		66			43		42
98	118		60			174		70
75	42		66			43		66
75	143		66			42		42
74	143		60			43		66
66	74		66			42		113
66	74		66			43		42
75	66		66			42		70
75	252		66			43		66
74	66		60			43		66
66	66		66			42		42
66	66		66			174		75
66	66		60			42		785
75	252		66			43		66
75	66		66			43		66
74	66		60			42		42
66	86		66			98		66
66	214		66			98		42
66	66		60			98		70
66	42		66			113		66
201	118		66			42		42
54	118		66			43		66
95	118		66			43		42
90	42		60			43		42
42	118		66			42		70
90	113		66			86		66
191	118		60			86		66
201	118		66			43		42
95	42		66			174		75
54	86		60			42		66
191	86		66			43		785
201	143		66			42		66
90	143		60			43		42
90	74		66			42		66
54	66		66			43		42
95	252		66			42		70
42	66		66			43		66
191	66		60			42		66
42	74		66			43		42
201	66		66			42		66
191	252		60			98		42
95	66		66			98		113
54	66		66			98		70
90	118		60			86		66
201	118		66			86		66
191	118		66			43		42
54	42		60			174		785
95	46		66			42		66
42	118		66			43		66
90	118		66			42		42
201	118		66			43		66
191	86		66			43		42
42	42		66			42		70
95	86		60			43		66
54	214		66			42		42
201	66		66			43		66
90	42		60			42		42
191	143		66			86		70
42	143		66			86		66
54	74		66			174		42
95	74		66			43		66
201	66		60			42		42
191	66		66			43		70
95	252		66			98		75
54	252		60			98		66
201	66		79			98		785
42	66		74			43		66
191	66		66			43		42
95	66		387			42		66
54	118		66			43		42
95	118		66			174		70
54	118		66			42		66
201	42		66			86		66
191	118		66			86		42
113	118		66			43		66
201	118		66			42		42
95	86		60			43		113
54	86		66			43		70
42	42		66			42		66
191	118		66			43		66
98	118		66			42		42
98	118		60			43		785
98	42		66			42		66
98	143		66			43		66
98	143		60			98		42
98	74		66			98		66
98	74		66			98		42
98	66		66			42		70
98	66		66			43		66
98	252		66			174		42
98	252		66			86		66
98	66		60			86		42
98	66		66			43		70
98	66		66			42		66
98	66		60			43		42
98	74		66			113		42
98	74		66			42		66
98	66		66			43		42
98	66		66			42		342
98	252		66			43		70
75	252		66			42		75
75	66		60			43		66
74	66		66			42		785
66	66		66			174		66
66	66		60			42		42
75	86		66			86		66
75	86		66			86		42
74	118		66			43		70
66	118		66			74		66
66	118		66			66		42
66	86		66			357		66
75	42		60			66		42
75	214		66			66		113
74	66		66			66		70
66	42		60			192		66
66	118		79			66		66
66	118		74			347		42
66	118		66			97		785
201	46		265			66		66
54	86		66			66		66
95	86		66			43		42
191	74		1514			42		66
201	89		265			98		42
95	42		66			98		70
54	143		66			98		66
191	143		66			43		42
42	74		66			43		66
201	74		66			42		42
90	66		66			43		70
191	66		66			42		66
54	252		66			43		42
95	252		66			42		66
201	66		60			174		42
191	66		66			86		70
95	66		66			42		75
54	66		60			86		66
42	118		66			43		785
201	118		66			42		66
90	118		66			43		42
191	42		66			42		66
54	113		66			43		42
95	118		66			42		70
201	86		60			43		66
191	118		66			42		66
95	118		66			98		42
54	42		60			98		66
42	86		66			98		42
201	143		66			43		113
191	143		66			174		70
90	74		66			42		66
95	66		66			86		66
95	252		66			43		42
54	66		60			86		75
95	66		66			42		66
54	74		66			43		785
42	66		60			42		66
201	252		66			43		42
191	66		66			43		66
95	66		66			42		42
54	74		66			43		70
201	74		66			42		66
42	66		66			174		42
191	252		60			43		66
201	66		66			42		42
54	252		66			86		70
95	66		60			86		66
42	66		66			43		42
191	66		66			42		42
201	66		66			98		66
95	66		66			98		42
54	118		66			98		785
191	118		66			43		66
42	118		60			43		70
201	42		66			42		66
98	214		66			43		42
98	66		60			42		66
98	42		66			43		42
98	86		66			42		70
98	86		66			43		66
98	118		66			174		66
98	118		66			43		42
98	118		66			86		66
98	42		60			42		42
98	143		66			86		113
98	143		66			113		70
98	118		60			43		66
98	74		66			42		66
98	74		66			43		42
98	66		66			43		75
98	66		66			42		785
98	252		66			98		66
98	66		66			98		66
98	252		60			98		42
98	66		66			42		66
75	66		66			43		42
75	66		60			174		70
74	118		66			174		66
66	118		66			42		66
66	42		66			43		42
75	46		66			42		66
75	86		66			86		42
74	118		66			86		70
66	86		60			43		66
66	118		66			42		66
66	118		66			43		42
75	42		60			43		785
75	86		66			42		66
74	118		66			43		66
66	118		66			174		42
66	118		66			42		66
66	42		66			43		42
66	214		66			42		70
42	66		60			43		66
54	42		66			86		66
95	143		66			98		42
191	143		60			98		66
201	74		66			98		42
191	66		66			86		113
95	252		66			42		70
54	66		66			43		66
42	66		66			43		66
201	74		66			43		42
191	66		60			42		75
90	252		66			43		785
88	66		66			42		66
74	66		66			174		66
54	86		66			43		42
571	118		60			42		66
54	118		66			43		42
54	86		66			42		70
54	118		66			86		66
380	86		66			86		66
54	42		60			43		42
1514	118		66			43		66
396	118		66			42		42
54	118		66			43		70
368	42		66			98		66
95	143		66			98		66
54	143		66			98		42
42	74		60			42		42
54	66		66			43		785
54	74		66			174		66
201	252		60			43		66
191	66		66			42		42
95	66		66			43		66
54	252		66			86		42
42	66		66			86		70
90	66		66			42		66
201	66		66			43		42
191	86		60			43		66
54	118		66			42		42
95	118		66			174		113
90	86		60			42		70
201	118		66			43		66
42	86		66			43		66
191	42		66			42		42
95	118		66			98		66
95	118		66			98		42
54	118		66			98		75
201	113		60			113		785
191	42		66			42		66
90	214		66			43		66
90	66		66			86		66
42	42		66			86		42
95	86		60			43		70
54	86		66			43		66
95	118		66			42		66
54	118		60			43		42
201	118		66			42		66
42	42		66			43		42
191	143		79			174		70
201	143		74			43		66
95	74		66			42		66
95	74		265			43		42
54	66		66			42		75
191	252		1514			86		66
201	66		265			86		785
54	66		66			43		66
95	74		66			43		42
42	66		66			42		66
191	252		66			98		42
113	66		66			98		70
201	66		66			98		66
42	66		66			42		66
95	118		66			43		42
54	118		60			43		66
191	118		66			174		42
201	42		66			43		113
98	86		66			42		70
42	86		66			43		66
98	118		60			42		66
98	118		66			86		42
98	118		66			43		785
98	42		60			86		66
98	143		66			43		66
98	143		66			42		42
98	74		66			43		66
98	74		66			42		42
98	74		66			174		70
98	66		66			90		66
98	252		66			43		66
98	66		66			42		42
98	66		60			43		66
98	66		66			98		42
98	252		66			42		70
98	252		60			98		66
98	66		66			98		66
98	66		66			43		42
98	66		66			90		75
75	66		66			86		785
75	66		60			42		66
74	74		66			86		66
66	66		66			43		42
66	252		60			42		42
75	66		66			43		66
75	66		66			42		42
74	118		60			174		70
66	118		66			42		66
66	118		66			43		66
66	42		66			42		42
75	214		66			43		70
75	66		66			42		113
74	86		66			43		66
66	42		60			42		42
66	118		66			43		66
66	118		66			42		42
66	118		60			86		70
191	118		66			86		66
54	118		66			43		785
95	118		66			42		66
42	42		66			98		42
201	46		60			98		66
191	143		66			43		42
95	143		66			42		70
54	74		60			43		66
201	74		66			174		42
191	66		66			42		66
42	252		66			90		42
54	66		66			42		70
95	66		60			43		66
42	74		66			113		66
90	66		66			43		42
201	252		60			42		75
191	66		66			43		785
42	66		66			42		66
95	74		66			86		66
54	66		66			43		66
201	252		60			86		42
191	66		66			42		70
95	66		66			43		66
54	66		60			42		66
95	86		66			174		42
54	86		66			174		66
42	118		66			43		42
201	118		66			42		113
42	118		60			98		70
191	42		66			98		66
90	118		66			98		66
95	118		60			43		42
54	118		66			42		785
201	42		66			43		66
191	86		66			42		66
201	86		66			43		42
54	118		60			86		66
95	118		66			42		42
42	118		66			86		70
191	42		60			43		66
90	214		66			174		66
201	66		66			42		42
95	42		66			43		70
54	143		66			42		66
191	143		60			43		66
201	74		66			42		42
54	74		66			43		66
95	66		60			42		42
191	66		66			43		75
42	252		66			42		785
201	252		66			43		66
191	66		66			42		66
95	66		60			86		66
54	66		66			86		42
201	66		66			98		42
98	113		60			98		70
98	118		66			98		66
98	118		66			43		66
98	118		66			42		42
98	42		66			174		66
98	86		66			43		42
98	86		66			42		113
98	118		60			43		70
98	118		66			42		66
98	118		66			43		66
98	42		60			42		42
98	143		66			43		75
98	143		66			42		66
98	74		66			86		785
98	74		66			43		66
98	66		66			86		42
98	252		66			42		66
98	66		66			174		42
98	252		66			43		70
98	66		60			42		66
75	66		79			43		66
75	66		74			42		42
74	66		66			98		70
66	118		459			98		66
66	118		66			98		66
75	118		66			43		42
75	42		66			42		66
74	86		66			43		42
66	86		66			43		66
66	86		66			42		785
66	118		66			86		66
75	118		66			43		66
75	118		66			86		42
74	42		66			42		66
66	214		66			174		42
66	66		66			43		70
66	42		66			42		66
66	118		60			43		66
191	118		66			42		42
42	118		66			113		66
54	42		60			43		42
95	46		66			42		113
201	143		66			43		70
191	143		66			42		66
95	74		66			43		66
95	74		66			98		42
54	66		66			98		75
201	252		66			98		785
191	66		66			86		66
54	66		60			174		66
95	66		79			86		42
42	252		74			42		66
201	66		66			43		42
90	66		265			43		70
191	86		66			42		66
95	86		1514			43		66
95	118		265			42		42
54	118		66			43		70
201	118		66			42		66
191	42		66			43		66
90	118		66			42		42
54	118		60			43		66
95	118		66			174		42
42	42		66			86		785
201	46		66			86		66
191	143		66			42		66
201	143		66			43		66
95	74		66			43		42
54	66		66			42		70
42	74		66			78		66
191	252		60			98		66
90	66		66			98		42
90	66		66			98		42
201	252		60			42		66
54	66		66			43		42
95	66		66			43		113
191	66		66			43		70
90	86		66			42		66
90	86		66			43		66
42	86		66			174		42
201	118		66			42		75
95	118		66			86		785
54	118		60			86		66
191	42		66			43		66
90	214		66			42		42
201	66		60			43		66
191	42		66			43		42
54	118		66			42		70
95	118		66			43		66
42	118		66			42		42
90	86		66			43		66
113	86		66			42		42
201	86		66			98		70
191	74		66			98		66
95	89		60			98		66
54	113		66			174		42
90	42		66			86		66
42	143		60			43		42
201	143		66			86		785
191	74		66			42		66
98	66		66			43		66
98	252		66			42		42
98	66		66			43		66
98	66		66			42		42
98	74		60			43		70
98	66		66			43		66
98	74		66			42		66
98	66		66			43		42
98	74		66			42		66
98	66		60			174		42
98	252		66			86		113
98	66		66			86		70
98	252		66			43		66
98	252		66			42		66
98	66		60			98		42
98	66		66			98		75
98	66		66			98		785
98	66		60			43		66
98	66		66			113		66
98	118		66			42		42
75	118		66			43		66
75	118		66			43		42
74	42		66			42		70
66	46		66			43		66
66	86		60			42		42
75	86		66			90		66
75	118		66			174		42
74	118		60			86		70
66	118		66			86		66
66	42		66			43		42
66	143		66			42		66
75	143		66			43		42
75	74		66			42		75
74	74		66			43		66
66	74		60			43		785
66	66		66			42		66
66	66		66			98		66
66	66		60			174		42
54	252		66			98		70
95	66		66			98		66
90	252		66			42		66
201	252		66			43		42
191	66		66			43		66
90	66		66			86		42
95	66		60			86		42
54	66		66			43		113
42	66		66			42		70
201	74		60			43		66
191	66		66			42		66
90	252		66			43		42
91	66		66			43		785
54	66		66			42		66
88	118		66			174		66
74	118		66			43		42
54	214		60			42		66
571	118		66			43		42
54	42		66			86		70
54	78		60			86		66
54	86		66			98		66
380	118		66			98		42
54	118		66			98		70
54	118		66			43		66
54	42		66			43		42
54	118		66			42		66
1514	118		60			43		42
396	118		66			42		75
368	42		66			43		785
54	143		60			174		66
95	143		66			43		66
54	74		66			42		66
54	74		66			43		42
54	66		66			42		70
219	66		66			86		66
201	252		66			86		66
42	66		60			43		42
191	66		66			42		66
90	252		66			43		42
95	66		60			42		113
95	66		66			43		70
95	66		66			42		66
201	86		66			98		66
54	86		66			98		42
42	118		66			98		785
90	118		66			174		66
191	118		60			42		66
90	42		66			43		42
54	118		66			42		66
95	118		60			43		42
201	118		66			42		70
191	42		66			113		66
201	214		66			43		42
95	66		66			42		66
54	42		66			43		42
42	143		66			42		70
191	143		60			43		66
90	74		66			42		66
201	66		66			43		42
54	252		60			42		66
95	66		66			174		42
191	66		66			42		75
42	74		66			43		785
90	66		66			42		66
201	252		66			43		66
90	66		66			98		66
191	66		79			42		42
95	86		74			98		70
54	86		66			98		66
42	118		265			43		66
90	118		60			43		42
201	118		66			42		66
191	42		1514			43		42
54	118		265			42		113
95	118		66			43		70
42	118		66			42		66
201	42		66			174		66
191	46		66			43		42
95	143		66			42		42
54	143		66			43		785
42	74		66			86		66
201	74		66			42		66
191	66		60			86		42
98	252		66			43		66
98	66		66			43		82
98	66		60			74		90
98	74		66			74		90
98	66		66			66		90
98	252		66			357		90
98	66		66			54		42
98	66		60			66		70
98	113		66			66		66
98	86		66			66		42
98	86		66			192		66
98	118		66			347		42
98	118		60			97		70
98	118		66			66		66
98	42		66			66		66
98	118		60			42		42
98	118		66			98		66
98	118		66			98		42
98	42		66			98		75
98	46		66			43		785
75	214		66			174		66
75	66		66			43		66
74	42		60			42		66
66	86		66			43		42
66	86		66			42		70
75	118		60			86		66
75	118		66			86		66
74	118		66			43		42
66	42		66			43		66
66	143		66			42		42
66	143		66			43		113
75	74		66			42		70
75	66		60			174		66
74	252		66			43		66
66	66		66			42		42
66	66		60			98		75
66	66		66			43		66
66	74		66			98		785
54	66		66			98		66
95	252		66			42		42
42	66		66			43		66
201	66		66			86		42
191	118		60			86		70
95	118		66			43		66
95	118		66			42		66
54	42		66			43		42
42	46		66			42		66
201	86		60			174		42
191	118		66			43		70
54	118		66			42		66
95	118		66			43		42
201	42		66			42		785
42	143		60			113		66
191	143		66			43		66
95	74		66			42		42
95	74		66			86		66
201	66		66			43		42
54	252		66			86		70
42	66		66			43		66
191	66		60			42		66
90	74		66			98		42
201	66		66			98		66
54	252		60			42		42
95	66		79			43		113
191	66		74			174		70
201	66		66			43		66
95	118		248			42		66
54	118		66			43		42
191	118		66			42		75
42	42		79			43		785
201	46		74			42		66
42	86		66			86		66
42	86		66			86		42
54	214		339			43		42
95	66		66			42		66
191	42		66			43		42
201	118		66			42		70
42	118		66			43		66
42	118		66			42		42
191	143		66			174		66
95	143		66			43		42
95	74		66			42		70
54	74		66			98		66
42	66		66			98		42
90	252		66			98		785
90	66		66			43		66
201	252		60			42		66
191	66		66			43		42
90	66		66			86		66
42	66		60			43		42
54	66		66			86		70
95	66		66			42		66
201	118		79			43		42
113	118		74			42		66
191	118		66			43		42
95	42		287			174		70
95	46		66			42		113
54	86		66			43		66
42	86		66			42		66
201	118		66			43		42
191	118		66			42		75
42	118		66			43		785
42	42		66			42		66
98	143		66			43		66
98	143		66			86		66
98	74		60			86		42
98	66		66			98		70
98	252		66			98		66
98	66		66			98		66
98	66		66			42		42
98	74		60			43		66
98	66		66			174		42
98	252		66			43		70
98	66		66			42		66
98	66		66			43		66
98	118		66			42		42
98	118		66			43		785
98	118		60			42		66
98	113		66			43		66
98	42		66			86		42
98	46		60			86		66
98	86		66			43		42
98	118		66			42		70
75	118		66			174		66
75	118		66			42		66
74	42		66			43		42
66	214		66			43		66
66	66		66			42		42
75	42		66			98		70
75	118		60			98		113
74	118		66			98		66
66	118		66			113		66
66	42		60			42		42
66	143		66			43		75
75	143		66			43		785
75	74		66			86		66
74	66		66			86		66
66	252		60			43		66
66	66		66			42		42
66	66		66			174		42
66	74		60			42		70
54	66		66			43		66
95	252		66			43		66
201	66		66			42		42
191	66		66			43		66
42	86		60			42		42
95	118		66			43		70
54	118		66			42		66
201	118		60			43		66
42	42		66			86		42
191	118		66			98		75
54	118		66			43		66
95	118		66			98		785
201	42		60			98		66
191	46		66			86		42
42	86		66			42		66
201	143		60			174		42
95	143		66			43		70
95	86		66			42		66
54	74		79			43		66
42	66		74			42		42
191	252		66			43		66
201	66		66			42		42
90	66		265			43		70
42	74		66			42		113
54	66		1514			43		66
95	252		265			42		42
191	66		66			86		66
201	66		66			86		42
42	86		66			174		785
95	118		66			42		66
54	118		66			43		66
191	118		60			43		66
42	42		66			42		42
201	214		66			98		70
191	66		60			98		66
54	42		66			98		66
95	118		66			42		42
42	118		66			43		66
201	118		66			43		42
191	42		60			43		70
42	86		66			42		66
95	86		66			86		66
54	118		60			43		42
42	118		66			86		75
201	118		66			42		785
90	42		66			174		66
191	143		66			174		66
90	143		60			43		42
54	74		66			42		66
54	74		66			42		42
95	74		60			43		70
42	66		66			43		66
90	66		66			42		66
201	66		66			98		42
191	252		66			98		66
95	252		60			98		42
54	252		66			42		70
42	66		66			86		113
201	66		60			43		66
191	66		66			86		42
98	66		66			174		66
98	66		66			43		42
98	66		66			42		785
98	74		60			43		66
98	66		66			113		66
98	252		66			42		66
98	66		60			43		42
98	66		66			42		70
98	118		66			43		66
98	118		66			43		42
98	118		66			42		42
98	42		60			174		66
98	86		66			42		42
98	118		66			86		70
98	118		66			86		66
98	118		66			43		66
98	42		60			42		42
98	143		66			43		75
98	143		66			42		785
98	74		60			98		66
75	66		66			98		66
75	252		66			98		42
74	66		66			43		66
66	66		66			43		66
66	74		66			42		42
75	66		66			43		70
75	252		60			42		66
74	66		66			174		66
66	66		66			42		42
66	66		60			86		66
66	113		66			86		42
75	214		66			43		70
75	66		66			42		113
74	42		66			43		66
66	118		60			42		42
66	118		66			43		66
66	118		66			42		42
66	86		66			90		785
54	74		66			42		66
95	89		60			43		66
201	42		66			43		66
42	143		66			42		42
191	143		60			98		70
95	74		66			98		66
54	74		66			98		66
201	66		66			43		42
