amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
191	66				90	86	225	66
201	66				42	43	66	42
90	66				123	42	80	70
42	66				123	43	74	66
95	66				42	43	66	42
54	66				123	42	288	66
42	66				123	42	66	113
191	66				42	78	66	113
201	66				123	98	225	66
42	66				123	88	66	42
95	74				42	98	66	70
54	74				113	98	42	66
95	66				123	43	225	42
54	66				42	174	66	66
191	249				72	43	225	66
201	249				72	42	66	66
113	66				90	43	42	885
90	66				42	86	225	66
42	66				123	42	66	42
42	66				123	86	225	42
95	66				123	43	66	42
54	66				42	42	42	66
42	66				123	43	225	42
191	66				42	43	66	42
201	214				123	42	225	70
54	66				123	42	66	66
95	42				54	174	42	42
191	118				142	43	225	66
201	118				130	43	66	66
54	118				283	42	225	42
42	46				42	42	66	70
191	113				80	98	42	66
201	118				123	98	225	42
95	118				92	98	66	66
54	118				139	86	225	66
42	42				92	86	66	66
98	86				139	43	42	75
98	86				54	43	225	885
98	86				82	42	66	66
98	118				123	43	225	42
98	118				123	42	66	42
98	118				123	42	42	66
98	42				42	174	225	42
98	46				72	43	66	70
98	143				72	42	225	66
98	143				90	43	66	42
98	74				42	42	42	66
98	74				123	86	225	113
98	66				123	43	66	66
98	74				42	86	225	42
98	66				123	113	66	70
98	74				123	42	42	42
98	252				42	43	225	66
98	66				123	43	66	66
98	66				123	42	225	66
98	249				42	42	66	885
75	66				113	98	42	66
75	252				123	98	225	66
74	66				42	98	66	42
66	66				72	174	225	70
66	66				72	43	66	66
75	66				90	42	42	42
75	66				42	43	225	66
74	66				123	42	66	66
66	66				123	43	225	42
66	249				123	42	66	70
66	66				42	86	42	66
75	66				123	86	225	42
75	66				42	43	66	66
74	66				123	42	225	66
66	74				42	43	66	66
66	74				123	42	42	75
66	66				54	43	225	885
66	66				142	42	66	66
54	249				130	174	113	66
95	249				283	42	225	42
191	66				42	43	66	70
201	66				80	42	42	66
191	66				123	98	225	42
201	66				92	98	66	66
95	66				139	43	225	113
54	66				92	98	66	66
191	66				139	86	42	42
201	66				54	43	225	70
95	118				82	86	66	66
54	118				123	42	225	42
95	118				72	43	66	66
54	42				72	42	42	66
42	86				90	43	225	66
90	86				123	42	66	885
191	86				42	174	225	66
201	118				123	42	66	42
95	118				123	43	42	66
54	118				42	42	225	42
42	42				123	43	66	42
191	46				42	42	225	70
201	214				123	43	66	66
54	66				42	42	42	42
95	42				113	90	225	66
42	143				123	86	66	66
191	143				42	86	225	42
201	42				72	43	66	70
85	74				72	42	42	66
54	74				90	103	342	42
98	66				123	66	225	66
98	66				123	74	66	66
98	74				42	66	225	66
98	249				123	505	66	75
98	252				42	66	80	885
54	66				123	66	74	66
98	66				42	66	66	66
98	66				123	78	264	42
98	66				42	200	66	70
98	66				123	66	1514	66
98	66				42	423	103	42
98	74				72	43	66	66
98	66				72	66	66	113
98	66				90	42	42	113
98	74				42	98	225	113
98	249				123	98	66	113
54	66				123	98	225	66
80	252				54	174	66	42
98	74				142	174	42	70
54	249				130	42	225	66
98	66				283	20	66	42
54	66				80	135	225	66
98	66				123	113	66	66
98	66				92	355	42	66
98	66				139	42	225	75
54	66				92	42	66	75
75	66				139	42	225	885
75	249				54	42	66	66
74	66				82	42	42	66
74	66				123	90	225	42
66	66				42	78	66	70
66	66				123	42	225	42
75	66				123	79	66	66
75	66				42	74	42	66
74	66				123	66	225	42
54	66				42	75	66	70
66	118				123	251	225	66
66	118				42	66	66	42
66	118				113	78	42	66
75	42				123	74	225	66
75	86				42	98	66	66
74	86				72	71	225	885
371	86				72	74	66	66
66	118				90	70	42	42
66	118				42	110	225	66
66	118				123	66	66	42
54	42				123	357	225	70
54	118				123	86	66	66
54	118				42	81	42	42
66	118				123	74	225	66
180	42				123	78	66	113
54	86				42	54	225	113
54	86				123	66	66	66
54	86				42	66	42	42
54	143				123	66	225	70
54	143				42	74	66	66
1514	74				72	192	113	42
429	74				72	78	225	66
90	74				90	74	66	66
54	66				42	66	42	66
54	74				123	347	225	75
54	66				123	42	66	885
54	66				54	74	225	66
382	66				142	97	66	66
625	74				130	66	42	42
303	252				283	74	225	42
193	249				42	66	66	70
376	249				80	74	225	66
390	252				123	74	66	42
191	66				92	74	42	66
148	249				139	66	225	66
373	66				92	505	66	42
42	66				139	81	225	42
54	66				54	66	66	70
95	66				82	66	42	66
191	66				123	66	225	66
201	66				123	98	66	42
90	66				42	98	225	42
95	66				123	98	66	66
54	66				42	200	42	66
42	66				113	98	225	885
191	66				123	98	66	66
201	66				123	98	225	66
54	66				42	98	66	42
148	66				130	66	42	70
148	66				171	423	225	66
163	66				72	98	66	66
163	74				72	98	225	42
209	66				90	98	66	42
54	249				42	98	42	42
97	66				123	98	225	113
66	66				123	98	66	113
75	66				42	98	225	113
74	66				123	66	66	66
97	118				123	98	42	42
66	118				42	98	225	70
583	118				123	98	66	66
66	42				123	98	225	42
66	46				42	98	66	66
66	214				123	98	42	66
66	66				42	98	225	66
192	42				72	98	66	75
66	118				72	98	225	885
158	118				90	98	66	66
357	118				42	98	42	42
97	42				123	98	225	42
177	86				123	98	66	66
66	86				123	98	225	42
90	86				42	90	66	70
97	113				123	78	42	66
97	143				142	994	225	42
54	143				187	506	66	66
95	74				130	138	225	66
97	74				171	138	66	42
191	74				42	150	42	70
42	66				80	150	225	66
201	66				123	54	66	42
90	66				92	150	225	66
97	249				139	86	66	66
95	249				92	150	42	66
54	252				139	86	225	885
191	66				54	150	66	66
201	66				82	86	225	42
42	66				123	43	66	66
90	66				123	42	42	42
191	66				42	43	225	70
201	66				113	42	66	66
54	66				123	174	225	66
95	66				42	42	66	42
97	66				72	66	42	42
42	66				72	66	225	113
220	74				90	43	66	113
191	66				72	42	113	66
201	74				72	43	225	66
95	66				42	98	66	42
54	74				90	87	42	42
42	252				123	98	225	42
90	66				123	98	66	70
191	249				42	42	225	66
201	66				123	113	66	66
54	66				42	43	42	42
95	66				123	43	225	42
191	66				42	86	66	66
201	66				123	86	225	66
95	66				123	42	66	75
54	249				42	43	42	885
42	66				590	42	225	66
191	66				72	43	66	66
201	66				72	42	225	42
90	66				90	174	66	42
42	118				42	43	42	70
54	118				123	42	225	66
95	118				123	43	66	42
191	42				123	42	225	66
201	46				42	66	66	66
95	118				123	43	42	42
54	118				42	42	225	42
42	118				123	86	66	70
191	42				54	43	225	66
201	86				142	86	66	42
66	86				130	42	42	66
98	86				283	98	225	66
98	118				42	98	66	66
98	118				80	98	225	75
98	118				123	43	66	75
98	42				92	174	42	885
98	74				139	42	225	66
98	66				92	43	66	66
98	262				139	43	225	42
98	66				54	42	66	70
98	66				82	43	42	66
98	74				123	42	225	42
98	66				113	43	66	66
98	264				123	42	225	113
98	66				42	86	66	113
98	66				72	86	42	113
98	143				72	43	225	66
98	143				90	42	66	42
98	74				42	174	225	70
98	74				123	43	66	66
98	74				123	42	42	42
75	74				123	43	225	66
75	66				42	42	66	66
74	249				123	98	225	66
66	66				42	98	66	885
66	66				123	98	42	66
75	66				42	43	225	42
75	252				123	43	66	66
74	249				123	42	225	42
66	252				42	43	66	42
66	66				72	86	225	70
66	66				72	42	66	66
75	66				90	86	42	42
75	66				123	174	225	66
74	66				123	42	66	66
66	66				42	43	225	42
66	66				123	43	66	70
66	66				42	42	42	66
66	66				123	43	225	42
54	66				42	42	66	66
95	66				123	43	225	66
191	74				42	42	66	66
201	66				113	43	225	75
90	66				123	42	66	885
95	74				54	43	42	66
95	249				142	98	225	42
42	66				130	98	66	42
54	218				283	86	113	66
191	66				42	98	225	42
201	66				80	86	66	70
42	66				123	174	225	66
113	66				92	42	66	42
95	66				139	43	42	66
54	66				92	43	225	113
95	66				139	42	66	66
54	74				54	43	80	42
191	74				82	113	74	70
201	66				123	42	66	66
191	66				72	43	249	42
201	66				72	42	66	66
95	66				90	43	66	66
54	259				42	42	80	66
42	259				123	86	74	885
90	74				123	86	66	66
191	74				123	43	66	42
201	66				42	174	355	66
54	66				123	42	66	42
95	249				42	43	66	42
88	220				123	42	66	70
74	66				42	43	225	66
54	66				123	90	66	42
571	66				42	42	225	66
191	66				72	98	66	66
54	66				72	98	42	42
54	74				90	98	225	70
54	74				42	42	66	66
380	66				123	43	80	42
54	66				123	43	74	66
1514	66				42	42	66	66
396	66				123	43	288	66
368	66				42	42	66	75
201	66				123	86	66	885
54	66				123	43	66	66
54	66				42	86	225	66
54	66				113	174	66	42
42	259				123	42	225	70
95	66				123	43	66	66
54	66				42	42	42	42
191	259				72	43	225	66
201	66				72	42	66	113
54	66				90	43	225	66
95	74				42	42	66	42
191	66				123	43	225	70
201	66				54	42	66	66
95	259				142	43	42	42
54	66				130	42	225	66
42	66				283	98	66	66
191	214				80	98	225	66
201	66				123	98	66	885
54	42				92	43	225	66
95	118				139	86	66	66
191	118				92	86	42	42
201	118				139	174	225	70
90	86				54	42	66	66
42	86				82	174	225	42
95	86				123	43	66	66
54	118				123	42	225	66
191	118				42	43	66	42
201	118				123	42	42	70
98	46				42	43	225	66
98	42				123	42	66	42
98	143				123	43	225	66
98	143				42	42	66	66
98	42				123	174	225	66
98	42				42	174	66	75
98	74				72	42	42	75
98	66				72	86	225	885
98	249				90	86	66	66
98	74				42	43	225	42
98	66				123	42	66	42
98	66				123	43	225	42
98	66				42	42	66	66
98	66				123	98	42	42
98	74				123	98	225	70
98	66				42	98	66	42
98	66				123	43	225	66
98	249				42	43	66	113
98	74				113	42	225	113
98	252				123	43	66	113
75	66				42	42	42	66
75	66				72	174	225	42
74	66				72	42	66	70
66	66				90	86	225	66
66	66				42	43	66	42
75	252				123	86	225	66
75	66				123	43	66	66
74	66				123	42	42	66
66	66				54	43	225	885
66	66				142	42	66	66
66	74				130	113	113	42
75	74				283	43	225	66
75	66				42	42	66	42
74	66				80	43	225	42
66	249				123	42	66	70
66	249				92	98	42	66
66	66				139	98	225	42
66	66				92	98	66	66
42	66				139	43	225	66
54	66				54	43	66	42
95	66				82	174	225	70
191	66				123	42	66	66
201	66				123	86	42	42
95	66				42	86	225	66
54	118				123	43	66	66
191	118				42	42	225	66
201	118				123	43	66	75
90	42				42	42	225	885
42	86				72	43	66	66
191	86				72	43	42	42
54	86				90	42	225	66
95	118				42	43	66	42
201	118				123	42	225	70
191	118				123	43	66	66
201	42				123	174	42	42
95	46				42	42	225	66
54	118				123	86	66	113
42	118				42	86	225	113
191	118				123	43	66	66
201	214				123	98	42	42
54	66				42	98	225	70
95	42				113	98	66	66
90	86				123	42	225	42
191	86				42	43	66	66
201	86				72	43	42	66
95	143				72	42	225	66
54	143				90	43	66	885
42	74				42	43	225	66
191	74				123	42	66	42
201	66				123	174	42	66
90	249				123	174	225	42
54	66				54	42	66	70
95	249				142	86	225	66
191	66				130	86	66	42
201	66				283	43	42	66
90	66				42	42	225	66
42	66				80	43	66	42
95	66				123	43	225	70
54	66				92	42	66	66
191	66				139	43	42	42
201	66				92	42	225	66
90	74				139	98	66	66
54	66				54	98	225	66
95	252				82	98	66	75
42	66				123	43	42	885
191	66				123	174	225	66
201	66				42	43	66	42
90	74				123	42	225	66
90	66				42	86	66	42
95	74				123	86	225	70
95	66				42	43	66	66
54	252				72	42	42	42
191	249				72	43	225	66
201	66				90	42	66	113
90	66				42	43	225	66
42	66				123	43	66	42
98	66				123	42	225	70
98	66				123	43	66	66
98	74				42	42	42	42
98	66				123	174	225	66
98	66				42	43	66	66
98	249				123	42	80	66
98	66				123	86	225	885
98	66				42	86	74	66
98	66				113	43	66	42
98	66				123	98	66	66
98	118				42	98	249	42
98	118				72	98	66	70
98	118				72	42	66	66
98	42				90	113	80	42
98	118				42	43	74	66
98	118				123	43	66	42
98	118				123	42	66	66
98	42				123	43	350	42
98	86				42	42	66	70
98	113				123	174	66	66
75	86				123	42	80	42
75	86				54	43	74	66
74	118				142	43	66	66
66	118				130	86	66	66
66	118				283	42	348	75
75	46				42	86	66	885
75	42				80	43	66	66
74	143				123	42	66	42
66	143				92	43	113	66
66	74				139	42	225	42
66	74				92	43	66	70
75	66				139	98	42	66
75	74				54	98	225	42
74	74				82	98	66	66
66	66				123	42	225	113
66	252				123	43	66	66
66	249				42	174	80	42
66	66				123	90	74	70
54	66				42	42	66	66
95	66				130	43	288	42
90	252				171	42	66	66
191	249				72	43	66	66
201	66				72	86	66	66
191	66				90	42	225	75
95	66				42	86	66	75
201	66				123	43	42	885
95	66				123	42	225	66
54	66				42	43	66	42
90	66				123	42	225	66
42	66				42	43	66	42
113	66				123	42	225	70
90	66				42	174	66	66
191	66				113	42	42	42
201	74				123	43	225	66
90	66				123	43	66	66
54	249				42	42	225	42
95	66				72	98	66	70
191	66				72	98	42	66
201	66				90	98	225	42
90	66				42	42	66	66
95	74				123	43	225	66
54	66				123	86	66	66
42	249				42	86	42	885
90	66				123	43	225	66
191	66				42	42	66	66
201	66				123	43	225	42
54	66				54	42	66	70
95	118				142	174	42	66
90	118				130	42	225	42
42	118				283	43	66	66
191	42				42	42	225	113
90	86				80	43	66	113
201	86				123	42	42	113
95	86				92	43	225	66
54	214				139	86	66	42
90	66				92	86	225	70
191	42				139	43	66	66
201	118				54	42	42	42
95	118				82	43	225	66
54	118				123	42	66	66
95	46				123	98	225	66
54	42				42	98	66	75
42	143				72	98	42	885
90	143				72	174	225	66
191	74				90	43	66	42
201	74				42	42	225	66
90	74				123	43	66	42
95	66				123	42	42	70
54	66				123	43	225	42
42	66				42	113	66	66
191	249				123	42	225	42
201	252				42	86	66	66
54	249				123	86	42	42
95	66				123	43	225	70
42	66				42	43	66	66
191	66				113	42	225	42
201	66				123	174	66	66
95	66				42	42	42	66
54	66				72	43	225	66
191	66				72	42	66	885
201	66				90	43	225	66
42	66				42	98	66	42
90	66				123	98	42	66
98	74				123	98	225	42
98	66				42	42	66	70
98	252				123	43	225	42
98	66				42	86	66	66
98	66				123	43	42	113
98	74				42	86	225	113
98	74				123	43	66	113
98	66				142	42	113	66
98	249				187	174	225	42
98	66				130	174	66	70
98	249				171	42	42	66
98	66				42	43	225	42
98	66				80	42	66	66
98	66				123	43	225	66
98	66				92	42	66	66
98	66				139	43	225	75
98	66				92	42	66	885
98	66				139	42	42	66
98	66				54	43	225	42
98	118				82	86	66	66
75	118				123	42	225	42
75	118				72	86	66	70
74	42				72	43	42	66
66	86				90	42	225	42
66	86				42	78	66	66
75	86				123	98	225	66
75	46				123	88	66	42
74	74				42	98	225	70
66	89				123	98	66	66
66	42				123	42	42	42
66	143				42	43	225	66
75	143				123	174	66	66
75	42				42	43	225	66
74	74				113	42	66	885
66	74				123	43	225	66
66	74				42	42	66	42
66	66				72	43	42	66
66	66				72	42	225	42
42	66				90	86	66	70
191	249				42	86	225	66
54	252				123	43	66	42
95	252				123	42	225	66
201	74				42	43	66	113
191	66				123	42	42	113
201	66				42	43	225	113
95	66				123	42	66	66
54	74				42	174	225	42
42	66				123	42	66	70
191	66				123	43	225	66
201	66				42	98	66	42
54	66				72	98	42	66
95	66				72	98	225	66
42	249				90	42	66	66
191	66				42	43	225	42
201	249				123	43	66	42
90	66				123	42	225	75
95	66				142	86	66	75
95	66				187	43	42	885
54	66				130	86	42	66
42	66				171	42	225	66
191	66				80	43	66	42
201	66				123	174	225	70
54	66				92	42	66	66
95	66				139	43	225	42
42	66				92	42	66	66
191	74				139	43	42	42
201	66				54	42	225	66
88	249				82	43	66	42
74	66				123	113	225	70
54	66				123	42	66	66
571	66				42	43	42	42
54	66				123	42	225	66
54	118				42	43	66	66
54	118				123	86	225	66
380	118				42	86	66	885
54	42				113	42	42	66
1514	86				123	98	225	42
396	86				123	98	66	66
368	86				42	98	42	42
54	214				72	43	225	70
54	66				72	174	66	66
54	42				90	174	113	113
42	118				42	43	225	113
95	118				123	42	66	42
54	118				123	43	42	66
90	46				123	42	42	66
191	143				42	43	225	42
201	143				123	43	66	70
54	74				42	86	225	66
95	74				123	42	66	42
42	74				123	86	42	66
191	66				42	43	225	66
201	66				123	42	66	66
90	66				123	174	225	75
95	252				42	43	66	885
95	249				72	42	42	66
54	252				72	90	225	42
90	66				90	43	66	66
42	66				42	98	225	42
191	66				123	98	66	70
201	66				123	98	42	66
54	66				54	42	225	42
95	66				142	43	66	66
191	66				130	43	225	66
201	66				283	43	66	42
42	74				42	86	225	70
191	66				80	86	66	66
95	249				123	42	42	42
54	66				92	174	225	66
201	66				139	42	66	342
42	66				92	43	225	66
98	66				139	43	66	66
98	74				54	42	225	42
98	74				82	43	66	42
98	66				123	42	42	885
98	249				123	43	225	66
98	66				42	43	66	66
98	249				123	42	225	42
98	66				42	98	66	70
98	66				113	98	225	66
98	66				123	86	66	113
98	66				123	98	42	113
98	66				42	86	225	42
98	66				72	42	66	66
98	66				72	43	225	66
98	66				90	174	66	42
98	118				42	43	225	42
98	118				123	42	66	42
98	118				123	43	42	66
98	42				123	42	225	70
98	86				42	43	66	66
75	86				123	43	225	42
75	86				42	42	66	66
74	118				123	43	225	66
66	118				42	42	66	66
66	118				123	86	42	75
75	42				123	86	225	885
75	46				42	43	66	66
74	113				72	174	225	42
66	118				72	43	66	66
66	118				90	42	225	42
66	118				42	98	66	70
75	42				123	98	42	66
75	86				123	98	225	42
74	143				42	43	66	66
66	143				123	42	225	42
66	74				142	113	66	66
66	74				187	43	225	42
66	66				130	43	66	70
191	74				171	42	42	66
90	249				42	174	225	42
201	66				80	42	66	66
54	66				123	86	225	66
95	66				92	86	66	66
42	252				139	43	113	885
191	66				92	43	225	66
201	66				139	42	66	42
95	66				54	43	42	66
54	249				82	42	225	42
42	66				123	43	66	70
113	66				123	43	225	66
191	66				123	42	66	113
201	74				42	98	225	113
95	66				113	98	66	42
54	66				123	98	42	66
95	66				42	43	225	66
54	66				72	42	66	42
42	249				72	174	225	70
191	66				90	86	66	66
201	66				42	86	225	42
95	66				123	43	66	66
54	66				123	43	42	66
42	74				42	42	225	66
191	66				123	43	66	75
201	249				42	42	225	75
90	66				123	43	66	885
54	66				42	43	225	66
95	66				123	42	66	42
42	66				123	43	42	42
191	86				42	42	225	42
201	86				72	174	66	66
95	214				72	86	225	42
54	66				90	86	66	70
90	118				42	43	225	66
42	118				123	42	66	42
191	118				123	98	42	66
201	42				123	98	225	66
54	118				42	98	66	42
95	118				123	43	80	70
42	118				123	42	74	66
191	42				42	43	66	42
201	86				123	43	249	66
42	86				54	90	66	66
95	86				142	42	66	66
95	143				130	43	80	885
54	143				283	174	74	66
191	74				42	42	66	42
201	74				80	43	66	66
42	74				123	86	355	42
191	74				92	42	66	70
95	66				139	86	66	66
54	66				92	43	66	113
95	66				139	42	225	113
201	66				54	43	66	113
54	252				82	43	225	113
90	249				123	42	66	42
42	249				113	43	42	66
191	252				123	42	225	66
201	66				42	98	66	42
95	66				72	98	80	70
54	66				72	98	74	66
42	66				90	43	66	42
191	66				42	174	288	66
98	66				123	86	225	66
201	66				123	86	66	66
98	66				42	43	66	75
98	66				123	42	66	885
98	66				42	43	66	66
98	66				123	42	225	42
98	66				42	113	66	66
98	74				123	43	42	42
98	74				42	74	225	70
98	66				72	74	66	42
98	66				72	66	225	66
98	249				90	357	66	42
98	66				42	54	225	66
98	66				123	66	66	42
98	66				123	66	42	70
98	249				123	66	225	66
98	66				42	192	66	42
98	66				123	66	225	66
98	66				42	347	66	66
98	66				123	97	225	66
98	66				42	66	66	42
75	118				113	66	42	885
75	118				123	43	225	66
74	118				142	42	66	66
66	42				187	43	225	42
66	46				130	174	66	70
75	118				171	42	225	66
75	118				42	43	66	113
74	118				80	86	42	113
66	42				123	42	225	113
66	42				92	86	66	113
66	42				139	98	225	42
75	86				92	98	66	66
75	86				139	98	113	66
74	86				54	43	225	42
66	143				82	42	66	70
66	42				123	43	42	66
66	143				72	43	225	42
66	74				72	42	66	66
54	74				90	174	225	66
95	74				42	43	66	66
42	74				123	42	42	75
90	66				123	43	225	885
191	66				42	86	66	66
201	66				123	86	225	42
42	66				42	43	66	66
42	249				123	42	225	42
95	252				42	43	66	70
54	252				123	42	42	66
42	249				42	43	225	42
191	66				130	98	66	66
201	66				171	98	225	66
42	66				72	98	66	42
95	66				72	43	225	70
54	66				90	174	66	66
95	66				42	43	42	42
54	66				123	42	225	66
42	66				123	43	66	66
191	66				42	42	225	66
201	66				123	86	66	42
95	66				42	86	42	42
54	66				123	43	225	885
42	66				42	43	66	66
191	74				113	42	225	66
201	74				123	43	66	42
95	66				42	42	42	70
54	249				72	43	225	66
95	66				72	42	66	113
54	249				90	174	225	113
42	66				42	174	66	113
191	66				123	43	42	113
201	66				54	42	225	42
42	66				142	86	66	66
95	66				130	86	225	66
54	66				283	98	66	42
191	66				80	98	42	70
42	66				123	98	225	66
201	118				92	42	66	42
90	118				139	43	225	66
54	118				92	43	66	66
95	46				139	43	42	66
191	42				54	42	225	75
201	214				82	174	66	75
42	66				123	174	225	885
191	42				123	42	66	66
95	118				42	43	42	42
54	118				123	42	225	42
201	118				42	43	66	42
42	42				123	42	225	66
191	86				123	86	66	42
201	86				42	86	42	70
54	86				123	113	225	66
95	74				42	43	66	42
42	66				72	42	225	66
90	262				72	43	66	42
191	66				90	42	42	66
201	66				42	90	225	42
42	74				123	43	66	70
95	66				123	42	225	42
54	66				123	98	66	66
191	264				42	98	42	66
201	66				123	98	225	66
98	66				42	174	66	885
98	66				123	174	225	66
98	143				42	42	66	42
98	143				113	43	42	66
98	74				123	42	225	42
98	74				42	43	66	70
98	66				72	42	113	113
98	74				72	86	225	113
98	252				90	43	66	66
98	66				42	86	42	66
98	66				123	42	225	42
98	249				123	43	66	42
98	249				123	42	225	66
98	66				142	43	66	70
98	66				187	42	42	66
98	66				130	43	225	42
98	66				171	42	66	66
98	66				42	174	225	66
98	66				80	43	66	66
98	66				123	42	42	75
75	66				92	98	225	885
75	66				139	98	66	66
74	66				92	43	225	66
66	74				139	98	66	42
66	74				54	42	42	70
75	66				82	86	225	66
75	74				123	86	66	42
74	218				123	43	225	66
66	66				123	43	66	66
66	66				42	42	42	42
66	249				123	43	225	70
75	249				123	42	66	66
75	66				42	43	225	42
74	74				123	42	66	66
66	74				123	174	42	66
66	66				42	43	225	66
66	74				72	42	66	885
66	66				72	43	225	66
42	66				90	86	66	66
54	66				42	86	42	42
95	66				123	43	225	70
191	66				123	42	66	66
201	66				42	43	225	113
95	66				123	42	66	42
54	66				123	98	42	66
90	66				42	98	225	66
42	66				123	98	66	42
113	66				123	174	225	70
191	66				42	43	66	66
201	66				113	42	42	42
54	220				123	43	225	66
95	259				42	42	66	66
42	259				72	43	225	66
191	66				72	42	66	75
201	74				90	86	42	885
95	74				42	43	225	66
54	66				123	86	66	42
42	66				123	43	225	66
191	66				42	42	66	42
201	66				123	43	42	70
54	66				142	42	225	66
95	66				187	174	66	42
42	66				130	43	225	66
191	259				171	42	66	66
201	66				42	43	225	42
88	259				80	98	66	42
74	66				123	98	42	70
54	66				92	98	80	66
571	66				139	42	74	42
54	66				92	113	66	66
54	74				139	43	249	66
54	66				54	86	66	66
380	66				82	86	66	42
54	259				123	43	80	42
1514	66				123	42	74	885
396	66				42	43	66	66
368	118				123	174	66	66
54	118				42	42	350	42
54	118				72	43	66	70
