amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
98	74		60	1035	42	86	42	66
98	249		66	1055	123	86	225	42
98	220		66	42	42	43	66	42
98	66		60	42	72	42	225	70
98	249		66	62	72	43	66	66
98	66		66	90	90	43	42	42
98	66		66	90	123	42	225	66
98	66		66	86	42	43	66	66
98	66		66	66	123	42	113	42
98	66		66	86	42	98	225	70
98	66		66	66	123	98	66	66
98	66		66	543	142	98	42	42
98	66		60	571	187	43	225	66
98	66		66	91	130	174	66	785
98	66		66	66	171	42	225	66
98	74		60	54	42	43	66	42
98	66		66	56	80	86	42	66
98	249		66	92	123	86	225	66
98	66		66	54	92	43	66	66
75	66		66	54	139	42	225	42
75	66		66	54	92	113	66	42
74	66		66	100	139	43	42	70
66	66		60	100	54	42	225	66
66	66		66	66	82	103	66	42
75	66		66	541	123	66	225	66
75	66		66	569	123	74	66	113
74	74		66	92	42	66	42	113
66	74		60	42	123	505	225	113
66	66		66	127	42	66	66	66
66	66		66	110	72	66	225	42
75	66		66	110	72	66	66	70
75	66		66	110	90	200	42	66
74	259		60	70	123	66	225	42
66	66		66	477	123	423	66	66
66	259		66	505	42	66	80	75
66	66		66	224	113	43	74	785
66	66		66	54	123	43	66	66
42	66		66	163	42	42	249	42
54	66		66	224	123	174	66	66
95	74		60	486	123	42	66	66
201	66		66	514	42	78	80	66
191	66		66	42	123	66	74	42
95	259		60	92	42	43	66	42
54	66		66	224	123	42	66	42
90	66		66	110	42	86	350	70
201	118		66	110	72	43	66	42
191	118		66	110	72	86	66	66
95	118		66	484	90	42	80	66
54	42		66	210	123	98	74	42
95	118		66	92	42	98	66	70
54	118		66	175	123	98	66	42
201	118		60	110	42	43	348	66
42	42		66	110	123	43	66	785
90	86		66	110	123	42	66	66
191	86		60	42	42	43	66	66
201	86		66	66	123	42	42	66
95	143		66	66	54	43	225	42
54	143		66	54	142	42	66	42
191	74		66	54	130	174	225	42
201	74		66	252	283	43	66	66
95	74		66	252	42	42	42	70
54	74		60	54	80	86	225	66
95	66		66	54	123	86	66	42
54	252		66	54	92	43	80	66
191	66		60	54	139	42	74	113
42	252		66	88	92	43	66	113
113	66		66	84	139	43	288	66
201	66		66	64	54	42	66	42
191	252		66	84	82	98	66	70
95	249		79	64	123	98	66	66
54	74		74	529	123	98	42	42
201	66		60	557	42	43	225	66
191	66		66	484	72	42	66	75
54	66		265	92	72	43	225	785
95	66		66	92	90	174	66	66
42	66		1514	88	123	42	42	66
90	249		255	88	123	43	225	66
201	66		66	88	42	42	66	42
191	66		66	175	113	86	225	42
95	66		66	110	123	86	66	66
54	66		66	145	42	43	42	70
201	66		60	557	123	42	225	42
191	66		66	585	42	43	66	66
54	66		66	42	123	43	225	66
95	66		66	90	42	42	66	42
42	66		66	54	123	174	42	70
201	66		66	42	42	174	225	42
191	66		66	342	72	42	66	66
90	74		60	90	72	43	225	785
95	66		66	54	90	42	66	66
54	74		66	86	123	43	42	42
201	252		60	66	42	42	225	66
191	66		66	42	123	98	66	66
98	66		66	88	42	98	225	66
98	249		66	96	123	86	66	42
98	66		66	66	42	98	42	42
98	66		66	96	123	86	225	70
98	66		66	96	123	43	66	42
98	66		60	96	42	43	225	66
98	66		66	66	123	42	66	113
98	74		66	96	54	43	42	113
98	66		60	543	142	42	225	66
98	249		66	571	130	174	66	42
98	66		66	66	283	42	225	70
98	66		66	54	42	43	66	66
98	66		66	151	80	43	42	42
98	66		60	54	123	42	225	66
98	118		66	86	92	43	66	75
98	118		66	66	139	42	225	785
98	118		60	54	92	86	66	66
98	42		66	97	139	113	42	66
98	42		66	97	54	86	225	66
98	118		66	92	82	43	66	42
75	118		66	541	123	43	80	66
75	118		60	569	72	42	74	70
74	42		66	54	72	98	80	66
66	86		66	54	90	43	74	42
66	214		60	54	123	98	66	66
75	66		66	54	42	98	640	66
75	42		66	92	113	42	66	42
74	118		66	66	123	174	925	70
66	118		66	54	42	43	66	66
66	118		60	110	123	90	66	42
66	113		66	210	42	42	80	66
75	143		66	54	123	43	74	75
75	143		60	90	42	42	66	75
74	74		66	477	123	86	66	785
66	74		66	505	42	43	66	66
66	66		66	54	72	86	66	42
66	66		66	247	72	42	264	42
66	249		60	54	90	42	66	42
42	249		66	180	123	43	66	66
54	66		66	42	42	42	1514	66
95	66		60	92	123	43	1514	66
201	66		66	1404	42	42	1514	42
191	66		66	101	123	43	1514	42
95	66		66	66	123	174	854	42
54	66		66	54	42	42	66	70
201	66		60	252	123	43	66	66
191	66		66	486	123	42	113	42
90	42		66	514	42	43	225	66
201	74		60	54	123	98	66	113
54	74		66	180	123	98	42	113
95	66		66	511	42	98	225	66
42	249		66	92	72	42	66	42
42	66		66	110	72	86	225	70
191	249		60	484	90	86	66	66
201	66		66	54	72	43	42	42
90	66		66	54	72	43	80	66
95	66		60	54	90	42	74	785
54	66		66	42	123	43	66	66
191	66		66	62	123	42	249	42
42	66		66	70	142	43	66	66
201	66		66	70	187	42	66	66
95	66		60	62	130	174	80	66
191	74		66	90	171	43	74	42
54	74		66	86	42	42	66	42
95	74		60	66	80	43	66	42
54	66		66	70	123	42	355	70
42	252		66	70	92	86	66	42
90	74		66	175	139	86	66	66
42	66		66	86	92	43	66	66
201	66		60	66	139	43	225	42
191	66		79	110	54	42	66	70
95	66		74	88	82	98	225	42
54	252		66	84	123	98	66	66
42	66		248	64	113	98	42	75
201	66		66	92	123	42	225	785
191	66		66	84	42	174	66	66
54	118		79	64	123	43	225	42
95	118		74	70	42	42	80	66
90	118		66	70	123	43	74	66
42	42		66	529	42	42	66	66
201	86		339	557	123	43	66	42
42	86		66	92	123	42	288	42
191	86		66	42	42	43	66	70
95	118		66	179	72	86	66	42
54	118		66	165	72	86	66	66
42	118		66	181	90	43	42	113
90	42		66	167	123	42	225	113
201	118		60	175	42	43	66	113
191	118		66	175	123	42	225	66
90	118		66	175	42	174	66	42
54	42		60	219	123	42	42	70
95	143		66	243	123	43	225	66
42	143		66	557	42	42	66	66
42	74		66	585	123	98	225	42
201	74		66	92	123	98	66	785
191	66		60	92	42	98	225	66
95	66		66	543	123	43	66	42
54	252		66	571	42	113	342	66
42	252		60	103	72	43	42	66
201	66		66	541	72	42	225	66
191	66		66	569	90	86	66	42
90	66		79	477	123	86	80	42
98	74		74	505	42	43	74	42
98	66		66	92	113	42	66	70
98	66		287	92	123	43	264	66
98	249		66	42	54	42	66	42
98	66		66	486	142	174	1514	66
98	66		66	514	130	42	103	66
98	66		66	219	283	43	66	42
98	66		66	88	42	42	66	70
98	74		60	92	80	43	225	66
98	66		66	253	123	42	66	42
98	249		66	42	92	43	225	66
98	66		66	104	139	42	66	75
98	66		66	66	92	86	42	785
98	66		66	54	139	43	225	66
98	66		66	284	54	42	66	66
98	86		60	175	82	86	225	66
98	86		66	54	123	174	66	42
98	86		66	396	123	98	225	42
98	118		60	92	123	98	66	66
98	118		66	529	42	98	42	70
75	214		66	557	123	174	225	42
75	66		60	484	42	43	66	66
74	118		66	683	123	42	225	42
66	42		66	42	42	43	66	113
66	118		66	179	72	42	225	113
75	118		66	165	72	43	66	66
75	118		66	181	90	42	42	42
74	42		66	167	123	43	225	70
66	42		60	175	42	43	66	66
66	86		66	175	123	86	225	42
66	86		66	219	123	86	66	66
75	143		60	219	42	42	225	785
75	143		66	92	123	43	66	66
74	42		66	121	123	42	42	42
66	42		66	150	42	174	225	42
66	74		66	92	123	42	66	66
66	74		60	698	42	43	225	66
66	74		66	718	123	43	66	66
54	66		66	92	42	42	225	42
95	66		79	698	72	98	66	70
201	74		74	88	72	98	42	66
42	249		66	68	90	98	225	42
191	249		459	718	123	42	66	66
201	66		66	698	42	43	225	66
95	249		66	88	113	43	66	42
54	66		66	68	123	86	42	70
42	66		66	54	142	43	225	66
191	66		66	54	187	42	66	42
201	66		66	44	130	86	113	66
54	66		66	145	171	174	225	75
95	249		60	698	42	42	66	785
191	66		66	718	80	43	42	66
42	66		66	66	123	90	225	42
90	66		66	718	92	43	66	66
201	66		66	88	139	42	225	66
95	66		60	75	92	43	66	66
54	66		66	75	139	42	42	42
191	66		66	75	54	43	225	42
42	66		60	75	82	43	66	70
201	66		66	92	123	42	225	66
191	66		66	42	123	86	66	66
95	66		66	54	42	86	42	66
54	66		66	140	123	98	225	42
95	42		79	219	42	98	66	113
54	74		66	92	123	98	225	66
42	66		74	54	42	250	66	42
113	74		66	54	72	122	42	70
201	252		265	166	72	42	225	66
191	66		66	166	90	174	66	42
95	252		1514	166	123	43	225	66
54	66		255	166	123	43	66	75
42	66		66	164	42	42	42	75
201	66		66	164	123	43	225	785
191	66		66	164	42	113	66	66
54	118		60	164	123	42	225	42
95	118		66	167	42	43	66	66
42	118		66	167	123	43	225	66
201	42		66	167	123	42	66	66
191	46		66	167	42	174	42	42
95	118		66	92	123	42	225	42
54	118		66	175	42	86	66	42
42	118		60	166	72	86	225	70
201	42		66	166	72	43	66	42
191	86		66	166	90	43	225	66
88	86		60	166	72	42	66	66
74	118		66	164	72	43	42	42
54	118		66	164	90	98	225	70
571	118		66	164	123	98	66	42
54	42		66	164	42	98	225	66
54	143		60	167	113	42	66	785
54	143		66	167	123	43	225	66
380	74		66	167	42	42	66	42
54	74		66	167	123	43	42	66
1514	74		66	92	142	43	225	66
396	66		60	42	187	174	66	66
368	66		66	87	130	42	225	42
54	66		66	92	171	86	66	42
54	249		60	231	42	86	225	42
54	252		66	166	80	43	66	70
54	252		66	166	123	42	42	42
95	66		66	166	92	43	225	66
42	66		66	166	139	42	66	42
90	66		66	164	92	43	225	113
201	66		66	164	139	42	66	66
191	66		60	164	54	43	225	42
322	66		66	164	82	42	66	70
42	66		66	167	123	43	42	66
95	66		60	167	123	42	225	42
54	66		66	167	42	98	66	66
201	74		66	167	123	98	225	75
191	74		66	66	42	98	66	785
98	66		66	54	72	43	225	66
98	66		60	238	72	42	66	42
98	249		66	699	90	174	42	42
98	249		66	54	123	86	225	66
98	66		66	54	42	86	66	66
98	66		66	54	130	43	225	66
98	66		66	66	171	42	66	42
98	66		66	54	123	43	225	42
98	66		60	238	42	42	66	42
98	66		66	699	123	43	42	70
98	66		66	54	42	42	113	42
98	66		60	54	123	43	225	66
98	74		66	54	123	42	66	66
98	66		66	66	42	43	225	42
98	249		66	66	123	42	66	70
98	66		66	54	42	43	225	42
98	66		66	239	72	174	66	66
98	66		66	1054	72	86	42	785
98	66		60	54	90	42	225	66
98	214		66	239	123	42	66	42
75	66		66	1514	42	86	225	66
75	42		60	242	113	43	66	66
74	118		66	54	123	74	225	66
66	118		66	54	42	74	66	42
66	118		66	54	123	66	42	42
75	42		66	54	42	357	225	42
75	86		60	54	123	54	66	70
74	86		66	54	142	66	225	42
66	113		66	66	187	66	66	66
66	118		66	54	130	66	225	113
66	118		66	239	171	192	66	66
75	118		66	1514	42	66	42	42
75	42		66	241	80	347	225	70
74	143		60	54	123	97	66	66
66	143		66	54	92	66	225	42
66	42		66	54	139	66	66	66
66	74		60	66	92	43	225	75
66	66		66	54	139	42	66	785
42	74		66	239	54	98	42	66
54	249		66	1514	82	98	225	42
95	66		66	243	123	98	66	42
201	249		66	86	123	43	225	66
191	66		66	54	42	43	66	66
90	66		60	54	72	42	42	66
201	66		66	54	72	43	225	42
95	66		66	66	90	42	66	70
54	66		60	54	123	174	225	42
191	66		66	239	42	42	66	66
42	66		66	1514	123	174	42	66
201	74		66	250	42	86	225	42
42	74		66	54	123	86	66	70
54	66		60	54	123	43	225	66
95	74		66	54	42	42	66	42
191	66		66	66	123	43	42	66
42	66		66	54	123	42	225	785
201	74		66	239	42	113	66	66
90	252		66	1514	123	43	225	42
42	249		66	232	42	42	66	66
191	66		60	54	72	43	42	66
95	249		66	54	72	43	225	66
54	66		66	54	90	42	66	42
42	66		60	66	123	98	225	42
201	66		66	54	42	98	66	70
42	66		66	239	113	98	42	42
191	66		66	1229	123	42	225	66
54	66		66	54	42	43	66	113
95	66		66	54	123	174	225	66
42	66		66	54	123	86	66	42
90	66		60	54	42	86	42	42
201	66		66	54	123	43	225	70
191	74		66	166	42	42	66	66
42	66		60	166	123	43	225	42
42	252		66	166	54	42	66	66
95	66		66	166	142	43	225	75
54	66		66	164	130	43	66	785
42	66		66	164	283	42	42	66
201	118		60	164	42	174	225	42
191	118		66	164	80	174	66	42
42	118		66	167	123	42	225	66
54	42		66	167	92	43	66	66
95	86		66	167	139	42	225	66
42	86		60	167	92	86	66	42
90	118		66	231	139	86	42	42
201	118		66	42	54	43	113	70
191	118		60	166	82	98	225	42
95	42		66	166	123	98	66	66
95	214		66	166	72	98	225	66
54	66		66	166	72	42	66	42
42	42		66	164	90	43	225	70
201	118		66	164	123	43	66	42
191	118		66	164	42	43	42	66
90	118		60	164	123	42	225	75
54	42		66	167	42	43	66	75
95	143		66	167	123	174	225	785
201	143		60	167	123	42	66	66
42	74		66	167	42	90	225	42
90	74		66	42	123	42	66	66
191	66		66	87	42	86	42	66
54	66		66	231	123	86	225	66
85	252		66	175	42	43	66	42
54	252		66	88	72	42	225	42
98	66		60	84	72	43	66	42
98	66		66	64	90	43	225	70
98	66		66	166	123	42	66	42
54	66		60	166	123	43	42	66
98	74		66	166	42	42	225	113
98	74		66	166	113	98	66	66
98	66		66	164	123	98	225	42
98	74		66	164	42	98	66	70
98	66		79	164	123	43	225	66
98	252		74	164	42	174	66	42
98	66		66	167	123	174	42	66
98	252		265	167	42	43	225	785
98	66		66	167	123	86	66	66
54	66		1514	167	42	42	225	66
98	66		255	84	72	86	66	66
98	66		66	64	72	43	42	42
80	74		66	92	90	42	225	42
98	66		66	42	123	43	66	66
54	249		66	90	54	42	225	70
98	249		66	92	142	43	66	42
98	74		66	231	130	42	42	66
98	66		60	166	283	174	225	66
98	66		66	166	42	42	66	42
54	66		66	166	80	174	225	70
98	66		66	166	123	43	66	42
54	66		66	164	92	42	42	66
75	66		60	164	139	86	225	75
75	66		66	164	92	43	66	785
74	66		66	164	139	86	225	66
66	249		66	167	54	42	66	42
66	66		66	167	82	98	42	42
75	66		60	167	123	98	225	66
75	66		66	167	123	98	66	66
74	66		66	92	123	42	225	66
66	66		66	92	42	113	66	42
66	74		66	253	123	43	42	42
66	66		60	75	42	43	225	70
75	249		66	241	123	42	66	42
75	66		66	110	42	43	225	66
74	66		66	92	123	42	66	113
66	66		66	92	123	43	42	113
66	66		60	484	42	42	225	113
66	86		66	110	72	174	66	113
66	86		66	145	72	174	225	66
74	118		66	92	90	42	66	42
54	118		66	110	123	90	42	42
371	118		60	92	42	43	225	70
54	42		66	87	113	86	66	66
54	118		66	110	123	42	225	42
54	118		66	88	123	86	66	66
180	118		66	88	42	43	42	785
201	42		60	92	123	42	225	66
54	86		66	110	42	43	66	42
54	86		66	92	123	42	225	66
54	143		60	110	42	43	66	66
54	143		66	75	123	42	42	66
54	74		66	92	42	78	113	42
1514	74		66	110	72	98	225	70
429	66		66	92	72	98	66	66
54	252		66	42	90	98	225	42
54	66		66	110	123	43	66	66
54	252		60	92	42	174	42	66
383	66		66	219	123	174	225	42
370	66		66	219	54	42	66	70
562	66		60	243	142	43	225	66
380	66		66	249	130	42	66	42
317	42		66	92	283	43	42	66
195	74		66	92	42	86	225	75
191	74		66	86	80	86	66	785
143	66		60	92	123	42	225	66
370	66		66	145	92	43	66	42
42	249		66	75	139	42	42	66
95	249		66	92	92	43	225	66
54	66		66	92	139	42	66	42
191	66		60	92	54	43	225	42
148	66		66	88	82	42	66	66
54	66		66	198	123	174	42	42
148	66		60	92	123	42	225	42
163	66		66	191	42	43	66	70
163	66		66	92	123	43	225	66
211	66		66	191	42	42	66	42
54	74		66	92	123	98	42	66
97	66		60	92	123	98	225	113
66	249		66	92	42	98	66	113
75	74		66	92	72	42	225	66
74	66		60	145	72	43	66	42
97	66		66	92	90	86	42	70
66	66		66	253	123	86	225	66
583	66		66	92	42	43	66	42
66	66		66	75	113	42	225	66
66	249		60	484	123	43	66	785
66	66		66	92	42	42	42	66
66	66		66	90	123	43	225	42
192	66		60	90	123	174	66	66
66	66		66	42	42	42	225	66
158	118		79	92	123	43	66	66
97	118		74	42	42	42	42	42
200	118		66	168	123	43	225	42
66	42		387	194	42	42	66	42
337	46		66	92	72	43	225	70
90	214		66	42	72	86	66	42
97	66		66	92	90	42	42	66
97	42		66	168	123	86	225	66
90	118		66	92	123	43	66	42
97	118		66	42	42	42	225	70
201	118		60	168	123	43	66	42
191	86		66	194	42	42	42	66
42	143		66	92	123	98	225	75
95	143		66	42	123	98	66	785
54	74		66	198	54	98	225	66
97	66		60	92	142	42	66	42
42	74		66	42	130	174	42	42
90	74		66	145	283	43	225	66
201	66		60	86	42	42	66	66
191	66		66	92	80	43	225	66
90	74		66	198	123	42	66	42
54	66		66	127	92	43	42	42
95	249		66	184	139	113	225	42
90	249		60	127	92	42	66	70
201	252		66	184	139	86	225	42
97	252		66	92	54	86	66	66
191	74		60	127	82	43	42	113
95	66		66	184	123	42	225	113
95	66		66	92	123	43	66	66
54	66		66	92	42	42	80	42
42	66		66	75	123	43	74	70
201	66		60	92	42	42	66	66
191	66		66	92	72	174	249	42
95	66		66	42	72	174	66	66
54	66		60	89	90	42	66	42
54	66		66	92	123	43	80	75
95	66		66	42	42	42	74	75
42	66		66	42	113	98	66	785
90	66		66	92	123	98	66	66
201	66		60	42	42	98	350	42
191	74		66	92	123	43	66	66
95	66		66	92	42	86	66	66
54	249		60	145	123	43	80	66
42	249		66	92	123	86	74	42
201	66		66	698	42	42	66	42
113	66		66	698	123	43	66	42
191	66		66	92	123	90	348	70
54	66		60	42	42	42	66	66
95	66		66	1035	72	43	66	42
201	66		66	1055	72	42	66	66
191	66		60	42	90	174	225	66
95	66		66	1055	123	174	66	42
54	118		66	1035	123	43	42	70
201	118		66	175	42	43	225	42
42	118		66	1404	123	42	66	66
191	42		60	92	123	43	225	785
201	42		66	1393	42	42	66	66
54	42		66	54	123	86	42	42
95	118		60	92	123	86	80	66
191	118		66	54	42	43	74	66
42	118		66	54	123	98	66	66
66	42		66	1404	123	98	288	42
201	86		66	54	54	98	66	70
95	86		60	92	142	43	66	66
54	113		66	92	130	174	66	42
191	118		66	175	283	43	113	66
42	118		66	92	42	42	225	113
201	118		66	92	80	43	66	113
98	42		66	92	123	42	225	66
98	74		66	42	92	43	66	42
98	66		60	145	139	43	42	70
98	262		66	92	92	86	225	66
98	66		66	175	139	42	66	42
98	66		60	92	54	86	225	66
98	74		66	92	82	43	66	75
98	66		66	92	123	42	42	785
98	264		66	92	123	43	225	66
98	66		66	175	42	43	66	42
98	66		60	92	72	174	225	42
98	66		79	75	72	42	66	66
98	143		74	198	90	43	42	66
98	143		66	92	123	42	225	66
98	74		265	92	42	98	66	42
98	66		66	92	113	98	225	42
98	249		1514	175	123	98	66	70
98	42		255	145	42	43	42	66
98	74		66	92	123	43	225	42
98	66		66	92	123	42	66	42
75	66		66	92	42	86	225	42
75	66		66	92	123	86	66	66
74	66		66	175	42	43	42	42
66	66		66	92	123	42	225	70
66	249		66	42	123	43	66	42
75	66		66	42	42	42	225	66
75	66		60	92	72	174	66	785
74	66		66	92	72	43	225	66
66	66		66	253	90	42	66	42
66	74		60	42	123	43	42	66
66	74		66	92	42	113	225	66
75	66		66	484	123	42	66	66
75	252		66	42	123	43	225	42
74	66		66	92	42	43	66	42
66	252		66	42	130	86	225	70
66	66		66	92	171	42	66	42
66	66		60	145	123	86	42	66
66	66		66	92	42	98	225	113
90	66		66	42	123	98	66	113
191	66		60	92	42	98	225	113
54	74		66	342	123	43	66	66
95	74		66	92	142	42	225	42
42	66		66	92	187	174	66	70
201	74		66	46	130	43	42	66
191	218		60	121	171	42	225	42
95	66		66	92	42	43	66	66
54	66		66	54	80	42	225	42
42	249		66	92	123	43	66	75
201	249		66	103	92	42	225	785
191	66		66	42	139	43	66	66
54	66		66	92	92	42	42	66
95	66		60	42	139	86	225	66
90	66		66	92	54	86	66	42
201	66		66	92	82	43	225	42
191	66		60	42	123	42	66	66
95	66		66	75	72	43	225	70
54	66		66	145	72	42	66	42
42	66		66	92	90	174	42	66
201	66		66	46	123	174	80	66
191	74		66	92	123	43	74	42
95	66		66	88	42	42	66	70
54	74		66	92	113	98	249	42
95	74		66	92	123	98	66	66
54	66		60	92	42	98	66	785
201	220		66	86	123	42	80	66
191	66		66	92	123	43	74	42
90	66		60	42	42	43	66	66
95	66		66	92	123	43	66	66
54	259		66	92	42	86	355	66
42	66		66	92	123	42	66	42
201	259		66	145	123	86	66	42
191	66		66	92	42	174	66	42
54	66		66	92	72	174	225	70
95	74		66	92	72	42	66	42
201	74		66	249	90	43	225	66
191	66		60	92	123	42	66	113
201	66		66	92	42	43	80	113
95	66		66	92	123	42	74	113
54	66		60	92	42	43	80	66
191	66		66	92	123	42	74	42
42	66		66	92	42	43	66	70
201	66		66	145	123	43	639	66
54	259		66	198	42	98	66	42
95	66		66	42	123	98	925	66
191	259		66	42	42	98	66	75
91	66		66	42	72	86	66	785
54	66		66	145	72	42	80	66
88	66		60	42	90	86	74	42
74	66		66	42	123	43	66	66
54	74		66	42	123	174	66	66
571	66		60	42	142	43	66	42
54	66		66	42	187	42	66	42
54	259		66	145	130	43	264	66
54	66		66	42	171	42	66	42
380	66		66	75	42	43	66	70
54	118		66	198	80	43	1514	66
1514	118		66	198	123	42	1514	42
396	118		66	145	92	43	1514	66
368	42		66	86	139	42	1514	66
54	214		60	90	92	86	1514	42
54	66		66	90	139	86	1514	70
54	42		66	168	54	43	387	42
201	118		60	194	82	174	66	66
42	118		66	42	123	42	66	75
191	118		66	168	113	43	42	75
95	42		66	168	123	98	225	785
54	143		66	194	42	98	66	66
201	143		66	198	123	98	80	42
98	74		66	198	42	43	74	42
98	74		66	86	123	42	66	42
98	66		66	127	42	113	288	66
98	66		60	184	123	43	66	66
98	252		66	127	42	90	66	66
98	66		66	184	72	42	66	42
98	249		60	127	72	43	225	42
98	66		66	184	90	90	66	42
98	66		66	145	123	43	42	70
98	66		66	698	42	42	225	42
98	66		66	698	123	174	66	66
98	66		66	42	42	42	113	113
98	74		66	438	123	86	225	113
98	66		66	74	42	86	66	66
98	74		66	290	123	43	42	42
98	66		60	1514	42	43	225	70
98	249		66	1514	123	42	66	66
98	252		66	1514	42	43	225	42
98	66		60	1514	72	42	66	66
98	66		66	76	72	43	42	42
75	66		66	66	90	42	225	785
75	66		66	66	123	43	66	66
74	66		66	1404	42	42	225	42
66	66		66	438	113	98	66	66
66	74		66	74	123	98	42	66
75	66		66	290	54	98	225	66
75	249		66	1514	142	42	66	42
74	74		60	1514	130	43	225	342
66	66		66	1514	283	174	66	70
66	66		66	1514	42	86	42	66
66	66		60	76	80	86	225	66
75	66		66	66	123	43	66	42
75	66		66	66	92	42	225	70
74	249		66	198	139	43	66	66
66	66		66	438	92	42	42	66
66	66		66	74	139	43	225	42
66	66		66	290	54	42	66	66
66	66		79	1514	82	43	225	42
191	118		74	1514	123	42	66	75
54	118		66	1514	123	43	225	785
95	118		458	1514	42	42	66	66
90	42		66	76	123	43	42	66
201	42		66	66	42	42	225	66
42	86		66	66	123	174	66	42
191	86		66	42	42	86	225	42
95	86		66	42	72	86	66	66
95	74		66	42	72	42	225	42
54	89		66	145	90	174	66	42
201	42		60	42	123	43	42	70
191	46		66	42	42	42	225	66
42	118		66	42	123	98	66	66
54	118		66	253	42	98	225	42
